word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Causes moral revulsion', 'Describes something deeply offensive', 'Often used for wicked or cruel acts', 'Snowman creature in Himalayan legend']","['introspective', 'introspective', 'introspective', 'situation', 'taxonomic']","[0.2, 0.0, 0.2, 0.6]"
accessible,"['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'Open and approachable rather than restricted']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['Correct without errors', 'Hitting the intended target', 'Precise measurement', 'Matching reality or truth', 'Free from mistakes']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accusation,"['Claim that someone did something wrong', 'Courtroom', 'Pointing finger', 'Blame directed at a specific person', 'Often precedes a trial or investigation']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
admiration,"['Deep respect felt toward someone impressive', ""Looking up to a person's achievements or qualities"", 'Warm feeling of approval and appreciation', 'Often directed at heroes, mentors, or role models', 'Expressed through praise, attention, and elevated regard']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Deep affection shown toward someone', 'Gazing lovingly with warm eyes', 'Devoted and worshipful attitude', 'How a parent looks at their newborn', 'Expressing intense fondness and admiration']","['entity', 'situation', 'entity', 'taxonomic', 'situation']","[0.2, 0.4, 0.4, 0.0]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and kisses', 'Fondness between parent and child', 'Gentle caring emotion', 'Shown by holding hands or cuddling']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement spoken to yourself', 'Builds confidence and self-belief', 'Repeated daily as a practice', 'Saying ""I am worthy"" or ""I am enough""', 'Declaring something to be true']","['situation', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.0, 0.8, 0.0]"
affordable,"['Within budget', 'Reasonably priced', 'Not expensive', 'Most people can purchase it', ""Describes goods or services that don't strain finances""]","['introspective', 'taxonomic', 'introspective', 'situation', 'taxonomic']","[0.4, 0.0, 0.2, 0.4]"
aging,"['Gradual biological process over time', 'Wrinkles and gray hair', 'Decline in physical vitality', 'Happens to all living things', 'Growing older each year']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agitation,"['Restless, anxious emotional state', 'Unable to sit still', 'Pacing back and forth', 'Stirring up or shaking something vigorously', 'Caused by frustration or worry']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
agree,"['Share the same opinion as another person', 'Nod your head yes', 'Say ""okay"" or ""yes"" to a proposal', 'Both sides reach a common understanding', 'Opposite of disagree or argue']","['entity', 'situation', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
amazing,"['Jaw-dropping experience', 'Leaves you speechless', 'Exceeds all expectations', 'Eyes widen involuntarily', 'Inspires awe and wonder']","['introspective', 'introspective', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
amused,"['Feeling entertained by something funny or clever', 'Slight smile or grin on your face', 'Lighthearted reaction to a joke or situation', 'Eyes might twinkle or crinkle', 'Mildly delighted rather than laughing hard']","['introspective', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Feeling when someone wrongs you', 'Furrowed brows and clenched fists', 'Raised voice and shouting', 'Face turns red', 'Wanting to lash out']","['situation', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
angst,"['Deep existential dread', 'Feeling of inner turmoil', 'Common during adolescence', 'Brooding emotional unease', 'German-origin term for pervasive worry']","['introspective', 'introspective', 'situation', 'introspective', 'taxonomic']","[0.2, 0.0, 0.2, 0.6]"
annoyed,"['Mild irritation', 'Furrowed brow', 'Sighing repeatedly', 'Caused by persistent minor bother', 'Less intense than angry']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
anxious,"['Worried feeling about uncertain outcomes', 'Racing heartbeat and sweaty palms', 'Before an exam or job interview', 'Restless and unable to relax', 'Dread about something that might go wrong']","['introspective', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
appeal,"['Requesting a higher authority to reverse a decision', 'Courts and legal proceedings', 'Attractiveness or charm that draws interest', 'Earnest plea for help or support', 'Challenging a ruling you disagree with']","['situation', 'situation', 'taxonomic', 'taxonomic', 'situation']","[0.4, 0.0, 0.6, 0.0]"
appreciation,"['Recognizing the value or worth of something', 'Feeling grateful toward someone', 'Expressed after receiving a gift or kindness', 'Deepened understanding of art or music', 'Increase in value over time, like property']","['introspective', 'introspective', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.2, 0.6]"
apprehensive,"[""Feeling uneasy about something that hasn't happened yet"", 'Knot in your stomach before a big test', 'Worried anticipation of a negative outcome', 'Slightly fearful but not paralyzed', 'Nervously awaiting uncertain future events']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
ashamed,"['Feeling after doing something morally wrong', 'Want to hide from others', 'Face turns red', 'Eyes look downward', 'Deep personal guilt about your actions']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
assassinate,"['Kill a prominent political figure', 'Deliberate and premeditated', 'Often motivated by ideology', 'Typically involves a single targeted victim', 'Carried out by a hired or fanatical individual']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Jaw drops open', 'Eyes widen suddenly', 'Completely unexpected event', 'Speechless reaction', 'Overwhelmed by disbelief']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
atrocity,"['Extreme cruelty or violence committed against people', 'War crimes or massacres', 'Morally horrifying act', 'Deliberate and systematic harm', 'Provokes outrage and condemnation worldwide']","['entity', 'taxonomic', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
avenge,"['Retaliate for a wrong done to someone else', 'Seek justice after a loved one is harmed', 'Punish the person responsible for an injustice', 'Driven by loyalty and righteous anger', 'Often a heroic quest in stories and movies']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aversion,"['Strong dislike toward something', 'Feeling of wanting to avoid or turn away', 'Emotional reaction of repulsion', 'Can be triggered by specific foods, people, or situations', 'Opposite of attraction or desire']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
blessing,"['Spoken by a religious figure or authority', 'Bestowed upon someone for protection or favor', 'Often involves a hand placed on the head', 'Given before meals as a prayer of gratitude', 'Something considered a fortunate gift from God']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
bliss,"['Extreme happiness', 'Perfect contentment', 'Feeling of pure joy', 'Often associated with paradise', 'Complete emotional fulfillment']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.6, 0.4, 0.0, 0.0]"
brave,"['Facing danger without fear', 'Courageous action despite risk', 'Firefighter running into burning building', 'Standing up to a bully', 'Opposite of cowardly']","['situation', 'situation', 'taxonomic', 'taxonomic', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
calamity,"['Devastating event causing widespread suffering', 'Sudden and unexpected occurrence', 'Large-scale destruction or loss', 'Natural or human-caused catastrophe', 'Brings grief and hardship to many people']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
carelessness,"['Lack of attention to detail', 'Making avoidable mistakes', 'Not thinking before acting', 'Forgetting to check your work', 'Opposite of being cautious and thorough']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
charitable,"['Generous with money or resources toward those in need', 'Kindness directed at helping the less fortunate', 'Donating to organizations that serve the poor or sick', 'Describes a person or act that is giving without expecting return', ""Interpreting others' actions in the most forgiving or lenient way""]","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cheerful,"['Happy disposition', 'Smiling frequently', 'Bright and upbeat demeanor', 'Warm positive energy', 'Lighthearted and willing to laugh']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
childlike,"['Innocent', 'Wide-eyed wonder', 'Simple trust', 'Playful curiosity', 'Naively pure']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clever,"['Quick-thinking', 'Problem-solving ability', 'Finding unexpected solutions', 'Mental sharpness', 'Witty resourcefulness']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clueless,"['Completely unaware of what is happening', 'Lacking understanding or knowledge about a situation', 'Someone who cannot figure things out', 'Often used to describe a naive or oblivious person', 'Bewildered expression, like a deer in headlights']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
cocky,"['Overly confident in oneself', 'Swagger in how they walk and talk', 'Acts like they cannot lose', 'Annoys others with their attitude', 'Brash and full of themselves']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
coerce,"['Force someone to act against their will', 'Using threats or intimidation', 'Pressure applied to override resistance', 'Involves power imbalance between parties', 'Compliance obtained through fear not consent']","['situation', 'situation', 'situation', 'entity', 'entity']","[0.0, 0.4, 0.6, 0.0]"
commitment,"['A pledge or promise to follow through', 'Dedication over a long period of time', 'Binding obligation you choose to honor', 'Marriage is a classic example', 'Requires sacrifice and perseverance']","['taxonomic', 'entity', 'taxonomic', 'taxonomic', 'introspective']","[0.6, 0.2, 0.0, 0.2]"
compassionate,"[""Feeling deep concern for others' suffering"", 'Moved to help someone in pain', 'Gentle and caring demeanor', 'Heart-driven response to hardship', 'Goes beyond understanding to actively wanting to ease distress']","['introspective', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
completion,"['Finishing a task or project entirely', 'Nothing remains undone', 'Reaching the final stage', 'All parts fulfilled', 'Crossing the finish line']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
conceit,"['Excessive pride in oneself', 'Inflated sense of self-importance', 'Looking down on others', 'Arrogance without justification', ""Vanity about one's abilities or appearance""]","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
conspire,"['Secret planning between two or more people', 'Intent to do something harmful or illegal', 'Whispered conversations behind closed doors', 'Plotting against someone in power', 'Involves deception and hidden agendas']","['situation', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
contempt,"['Looking down on someone as worthless or inferior', 'Feeling of deep disrespect and disgust toward another', 'Sneering facial expression with one lip corner raised', 'Can result in legal punishment if directed at a court', 'Stronger than mere dislike, implies the target is beneath you']","['introspective', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
courage,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Inner strength of character', 'Acting when others would flee', 'Required for heroic deeds']","['situation', 'situation', 'entity', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
courageous,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Bravery in difficult situations', 'Bold and unwavering resolve', 'Describes heroes and firefighters']","['situation', 'situation', 'taxonomic', 'entity', 'situation']","[0.2, 0.2, 0.6, 0.0]"
cowardice,"['Lack of bravery when facing danger', 'Running away from confrontation', 'Opposite of courage', 'Driven by excessive fear', 'Considered a moral failing or shameful trait']","['introspective', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
crabby,"['Irritable mood', 'Easily annoyed by small things', 'Grumpy old person stereotype', 'Short-tempered responses', 'Complaining frequently']","['taxonomic', 'entity', 'situation', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
crisis,"['Urgent situation requiring immediate action', 'Turning point where things could worsen or improve', 'Threatens stability or safety', 'Causes intense stress and anxiety', 'Demands decisive response from leaders']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
criticize,"[""Express disapproval of someone's actions or work"", 'Point out faults and flaws', 'Negative evaluation or judgment', 'Often feels harsh to the receiver', 'A teacher marking errors on an essay']","['situation', 'situation', 'introspective', 'introspective', 'taxonomic']","[0.2, 0.0, 0.4, 0.4]"
cruel,"['Deliberately causing pain or suffering', 'Heartless behavior toward others', 'Lacking mercy or compassion', 'Describes a tyrant or bully', 'Inflicting harm without remorse']","['situation', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
curiosity,"['Desire to learn or know something', 'Drives asking questions', 'Children experience it strongly', 'Motivates exploration and investigation', 'Feeling when encountering something unknown']","['entity', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
dedication,"['Unwavering commitment to a goal or cause', 'Requires persistent effort over long periods', 'Prioritizing something above comfort or convenience', 'Often admired as a virtue in athletes and artists', 'Wholehearted devotion that resists giving up']","['taxonomic', 'introspective', 'situation', 'introspective', 'taxonomic']","[0.4, 0.0, 0.2, 0.4]"
degeneration,"['Gradual decline from a previous better state', 'Loss of function or structure over time', 'Often describes biological tissue or organs deteriorating', 'Associated with aging or disease processes', 'Opposite of growth or improvement']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
delighted,"['Feeling of great pleasure or joy', 'Beaming smile on face', 'Upon receiving wonderful unexpected news', 'Eyes lighting up with happiness', 'Expressing enthusiastic satisfaction verbally']","['introspective', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.4, 0.2]"
deplorable,"['Describes a condition or behavior deserving strong condemnation', 'Shockingly bad or unacceptable', 'Used to express moral outrage at circumstances', 'Often describes living conditions, actions, or attitudes', 'Makes you feel disgust and disapproval when witnessing it']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
depravity,"['Moral corruption taken to an extreme degree', 'Wickedness that shocks the conscience', 'Associated with sinful or evil behavior', 'Complete absence of ethical standards', 'Often used in religious contexts to describe fallen human nature']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'situation']","[0.6, 0.2, 0.2, 0.0]"
depressed,"['Persistent sadness lasting weeks or longer', 'Low energy and motivation', 'Feeling worthless or empty inside', 'Loss of interest in activities once enjoyed', 'Mental health condition requiring treatment']","['introspective', 'entity', 'introspective', 'entity', 'taxonomic']","[0.2, 0.4, 0.0, 0.4]"
derogatory,"['Insulting or disrespectful language directed at someone', 'Expresses contempt or low opinion of a person or group', 'Often involves slurs or belittling remarks', 'Damages reputation or dignity', 'Describes comments meant to make others feel inferior']","['entity', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
despairing,"['Feeling completely without hope', 'Believing nothing will improve', 'Deep emotional anguish', 'Often accompanied by tears or withdrawal', 'Giving up on a situation entirely']","['introspective', 'introspective', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.2, 0.6]"
desperate,"['Feeling of having no other options left', 'Willingness to take extreme risks', 'Urgency driven by fear or crisis', 'Last resort actions', 'Intense emotional distress from a seemingly hopeless situation']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
despondent,"['Feeling deeply discouraged and without hope', 'Heavy-hearted after repeated setbacks', 'Loss of confidence that things will improve', 'Withdrawn and emotionally drained', 'Worse than sad, approaching despair']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
detest,"['Strong feeling of dislike', 'Visceral rejection toward something', 'Stronger than mere annoyance', 'Felt toward people, foods, or behaviors', 'Makes you want to avoid completely']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
devotion,"['Deep unwavering commitment to someone or something', 'Loyalty that persists through hardship', 'Often felt toward a loved one or a cause', 'Expressed through selfless actions and sacrifice', 'Associated with prayer and religious faithfulness']","['entity', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
dignity,"['Self-respect', 'Worthy of honor', 'Composure under pressure', 'Inherent human value', 'Carried through graceful bearing']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
disadvantage,"['Unfavorable condition or circumstance', 'Puts you behind others in competition', 'Obstacle to success', 'Weakness relative to opponents', 'Makes achieving a goal harder']","['entity', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
disappointed,"['Feeling when expectations are not met', 'Letdown after hoping for something better', 'Sinking sensation in your chest', ""Parent's expression when child misbehaves"", 'Unfulfilled anticipation']","['introspective', 'introspective', 'entity', 'situation', 'entity']","[0.0, 0.4, 0.2, 0.4]"
disapproval,"[""Negative judgment of someone's actions or choices"", 'Frowning or shaking head side to side', ""A parent's stern look when a child misbehaves"", 'Feeling that something is wrong or unacceptable', 'Expressed through criticism, rejection, or cold silence']","['introspective', 'entity', 'taxonomic', 'introspective', 'situation']","[0.2, 0.2, 0.2, 0.4]"
disastrous,"['Causing extreme harm or ruin', 'Catastrophic outcome of an event', 'Describes a situation gone terribly wrong', 'Devastating consequences that are hard to recover from', 'Adjective for floods, failures, or decisions with terrible results']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
