word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Morally revolting behavior', 'Describes something deserving strong condemnation', 'Often paired with ""snowman"" in folklore', 'Inspires intense loathing and repulsion']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
accessible,"['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and elevators instead of only stairs', 'Simple to understand or use', 'Open and approachable, not blocked or restricted']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accurate,"['Correct without errors', 'Hitting the intended target', 'Precise measurement', 'Free from mistakes', 'Closely matching truth or reality']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accusation,"['Claim that someone did something wrong', 'Courtroom', 'Pointing finger', 'Blame directed at a person', 'Can be formal or informal']","['taxonomic', 'situation', 'situation', 'taxonomic', 'entity']","[0.4, 0.2, 0.4, 0.0]"
admiration,"[""Deep respect felt toward someone's achievements or qualities"", 'Looking up to a person you find impressive', 'Warm positive feeling directed at excellence', 'Often felt toward heroes, mentors, or role models', 'Expressed through praise, awe, or reverent attention']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Gazing with deep affection', 'Devoted worship toward someone', 'Eyes wide and full of warmth', 'A parent watching their newborn', 'Expressing intense loving admiration']","['situation', 'taxonomic', 'entity', 'situation', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Fondness felt between close family members', 'Deeper than liking but softer than passion', 'Shown by caring actions and tender words']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affordable,"['Reasonably priced', 'Within your budget', ""Won't cause financial strain"", 'Accessible to average income earners', 'Describes housing, healthcare, or everyday goods people can manage to pay for']","['taxonomic', 'taxonomic', 'entity', 'entity', 'situation']","[0.4, 0.4, 0.2, 0.0]"
aging,"['Gradual biological process over time', 'Wrinkles and gray hair', 'Happens to all living things', 'Loss of strength and vitality', 'Growing older year by year']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
agitation,"['Restless, unable to stay still', 'Nervous pacing or fidgeting', 'Inner turmoil or unease', 'Stirring up emotions or reactions', 'Anxious disturbance of calm', nan]","['entity', 'entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agree,"['Share the same opinion as another person', 'Nod your head yes', 'Say ""okay"" or ""yes""', 'Opposite of disagree or argue', 'Reach a mutual understanding together']","['situation', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.8, 0.2]"
amazing,"['Jaw-dropping experience', 'Eyes wide open in wonder', 'Exceeds all expectations', 'Breathtaking quality', 'Provokes speechless admiration']","['introspective', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
amused,"['Entertained by something funny or clever', 'Slight smile or grin on face', 'Lighthearted feeling of enjoyment', 'Response to a joke or witty remark', 'Eyes twinkling with mild delight']","['introspective', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.4, 0.2, 0.4]"
