word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Causes moral revulsion', 'Describes wicked actions or terrible quality', 'Snowman creature in Himalayan legend', 'Deserving of strong condemnation']","['introspective', 'introspective', 'introspective', 'taxonomic', 'introspective']","[0.2, 0.0, 0.0, 0.8]"
accessible,"['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'No barriers preventing approach']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
accurate,"['Correct', 'Free from errors', 'Hitting the intended target', 'Precise measurement', 'Matching the truth exactly']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
accusation,"['Claim that someone did something wrong', 'Courtroom or legal setting', 'Pointing finger', 'Blame directed at a specific person', 'Requires evidence to prove or disprove']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
admiration,"[""Deep respect felt toward someone's achievements or qualities"", 'Looking up to a person you find impressive', 'Warm positive feeling directed at someone worthy', 'Often felt toward heroes, mentors, or talented individuals', 'Expressed through praise, attention, and genuine appreciation']","['entity', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.4, 0.4]"
adoring,"['Gazing with deep affection', 'Worshipful devotion toward someone', 'Eyes wide and warm with love', 'A fan toward their idol', 'Expressing intense fondness and admiration']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Fondness between family members or close friends', 'Deeper than liking but softer than passion', 'Shown through caring actions and tenderness']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement declared as truth', 'Often repeated to oneself daily', 'Builds confidence and self-belief', 'Saying ""I am worthy"" or ""I am enough""', 'Verbal or written encouragement directed inward']","['entity', 'situation', 'situation', 'taxonomic', 'entity']","[0.2, 0.4, 0.4, 0.0]"
affordable,"['Reasonably priced', 'Within your budget', 'Not expensive', 'Can be purchased without financial strain', 'Accessible to average income earners']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.6, 0.4, 0.0, 0.0]"
aging,"['Growing older over time', 'Wrinkles and gray hair', 'Gradual physical decline', 'Happens to all living things', 'Birthday candles increasing each year']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
agitation,"['Restless nervous energy', 'Inability to stay calm or still', 'Pacing back and forth', 'Emotional disturbance from worry or frustration', 'Stirring up or unsettled state']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agree,"['Share the same opinion as another person', 'Nod your head yes', 'Opposite of disagree or argue', 'Reach a mutual decision together', 'Say ""yes"" to a proposal or plan']","['situation', 'entity', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
amazing,"['Feeling of awe or wonder', 'Jaw-dropping experience', 'Exceeds all expectations', 'Breathtaking quality', 'Inspires wide-eyed disbelief']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Feeling entertained by something funny or clever', 'Slight smile or grin on the face', 'Lighthearted reaction to a joke or situation', 'Quietly pleased rather than laughing out loud', 'Often accompanied by a twinkle in the eyes']","['introspective', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.4, 0.2]"
angry,"['Feeling of strong displeasure toward someone or something', 'Clenched fists and furrowed brows', 'Raised voice or yelling', 'Face turns red', 'Triggered by being wronged or frustrated']","['introspective', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
angst,"['Deep existential dread', 'Teenage emotional turmoil', ""Feeling of inner unease about life's meaning"", 'German-origin emotion word', 'Brooding anxiety without a specific cause']","['introspective', 'situation', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
annoyed,"['Mild irritation feeling', 'Furrowed brow expression', 'Sighing or eye-rolling', 'Caused by repeated minor bothering', 'Less intense than angry']","['introspective', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
anxious,"['Worried feeling about uncertain future events', 'Restless and unable to relax', 'Racing heartbeat and sweaty palms', 'Knot in your stomach', 'Nervous anticipation before something important']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
appeal,"['Formal request to a higher authority', 'Courtroom process after losing a verdict', 'Asking for a decision to be reconsidered', 'Attractiveness or desirability of something', 'Pleading earnestly for help or support']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
appreciation,"['Recognizing the value or worth of something', 'Feeling thankful toward someone', 'Expressed after receiving a gift or kindness', 'Deeper understanding gained over time', 'Property or investment increasing in value']","['introspective', 'introspective', 'situation', 'introspective', 'taxonomic']","[0.2, 0.0, 0.2, 0.6]"
apprehensive,"[""Feeling uneasy about something that hasn't happened yet"", 'Knot in your stomach', 'Before a big exam or job interview', 'Anticipating a negative outcome', 'Watchful and on edge']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
ashamed,"['Feeling after doing something wrong', 'Want to hide from others', 'Face turns red', 'Eyes look downward', 'Deep personal guilt about your actions']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
assassinate,"['Kill a prominent political leader or public figure', 'Premeditated and deliberate act', 'Often motivated by ideology or conspiracy', 'Carried out by a hired or devoted attacker', 'Historically involves guns, poison, or close-range weapons']","['situation', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
astonished,"['Jaw drops open', 'Eyes widen suddenly', 'Completely unexpected event', 'Speechless reaction', 'Stronger than simply surprised']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
atrocity,"['Extreme cruelty or violence committed against people', 'War crimes or massacres', 'Morally horrifying act', 'Deliberate and systematic harm', 'Provokes outrage and condemnation worldwide']","['entity', 'taxonomic', 'entity', 'entity', 'introspective']","[0.2, 0.6, 0.0, 0.2]"
avenge,"['Retaliate for a wrong done to someone else', 'Seek justice after harm to a loved one', 'Punish the wrongdoer on behalf of a victim', 'Driven by loyalty and honor rather than personal grudge', ""Act of settling a score for another's suffering""]","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aversion,"['Strong dislike toward something', 'Feeling of wanting to avoid or turn away', 'Instinctive repulsion or resistance', 'Emotional reaction, not physical', 'Opposite of attraction or fondness']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
