word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Morally revolting behavior or actions', 'Deserving of strong condemnation', 'Inspires deep loathing and repulsion', 'Often describes something shockingly terrible in quality or character']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
accessible,"['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'Open and approachable, not restricted']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accurate,"['Correct', 'Free from errors', 'Hitting the intended target', 'Precise measurement', 'Matching reality or truth']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
accusation,"['Claiming someone did something wrong', 'Courtroom', 'Pointing finger', 'Blame directed at a person', 'Can be formal or informal charge']","['situation', 'situation', 'situation', 'entity', 'taxonomic']","[0.2, 0.2, 0.6, 0.0]"
admiration,"['Deep respect felt toward someone impressive', ""Looking up to a person's achievements or qualities"", 'Warm positive feeling mixed with awe', 'Often directed at heroes or role models', 'Expressed through praise or attentive gazing']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Gazing with deep affection', 'Devoted worship or reverence', 'Eyes wide and warm', 'How a parent looks at their newborn', 'Expressing intense fondness and admiration']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Fondness between parent and child', 'Deeper than liking but softer than passion', 'Shown through caring actions and tenderness']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement spoken to yourself', 'Reinforces self-belief and confidence', 'Often repeated daily as a habit', 'Said while looking in a mirror', 'Declaring something to be true']","['entity', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
affordable,"['Reasonably priced', 'Within your budget', 'Not expensive', 'Most people can purchase it', 'Financially manageable']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
aging,"['Getting older over time', 'Wrinkles and gray hair', 'Gradual biological decline', 'Happens to all living things', 'Wine or cheese improving with years']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
agitation,"['Restless, nervous energy in the body', 'Pacing back and forth', 'Unable to sit still or calm down', 'Inner emotional disturbance or unease', 'Stirring up or shaking vigorously']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
agree,"['Same opinion as another person', 'Saying yes to a proposal', 'Nodding your head', 'Harmony between two sides', 'Opposite of disagree']","['entity', 'situation', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
amazing,"['Jaw-dropping experience', 'Causes wide eyes and gasps', 'Exceeds all expectations', 'Fills you with wonder', 'Describes something extraordinarily impressive']","['introspective', 'entity', 'introspective', 'introspective', 'taxonomic']","[0.2, 0.2, 0.0, 0.6]"
amused,"['Entertained by something funny or clever', 'Light smile or chuckle', 'Feeling when watching a comedy', 'Pleasantly diverted from boredom', 'Eyes twinkling with mild delight']","['introspective', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.4, 0.2]"
angry,"['Feeling when someone wrongs you', 'Furrowed brows and clenched fists', 'Raised voice and heated words', 'Face turns red', 'Opposite of calm and pleased']","['situation', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
angst,"['Deep existential dread', 'Feeling of overwhelming inner turmoil', 'Common during adolescence', 'German-origin emotion word', ""Pervasive unease about life's meaning""]","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
annoyed,"['Mild irritation felt when something bothers you', 'Sighing or eye-rolling expression', 'Caused by repeated small disruptions', 'Less intense than angry but more than indifferent', 'Wanting the bothersome thing to stop']","['introspective', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
