word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Morally revolting behavior or actions', 'Describes something deserving strong condemnation', 'Inspires intense loathing and horror', 'Often paired with ""snowman"" in folklore']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
accessible,"['Easy to reach or enter', 'Available to everyone, including people with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'No barriers preventing approach']","['entity', 'situation', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
accurate,"['Correct without errors', 'Hitting the intended target', 'Precise measurement', 'Free from mistakes', 'Closely matching truth or reality']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accusation,"['Blame directed at someone', 'Claim of wrongdoing', 'Courtroom or legal setting', 'Pointed finger', 'Requires evidence to prove']","['taxonomic', 'taxonomic', 'situation', 'situation', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
admiration,"['Deep respect felt toward someone impressive', ""Looking up to a person's achievements or qualities"", 'Warm feeling of approval and appreciation', 'Often directed at heroes, mentors, or role models', 'Gazing with wonder and high regard']","['introspective', 'introspective', 'introspective', 'situation', 'entity']","[0.0, 0.2, 0.2, 0.6]"
adoring,"['Deep affection toward someone', 'Gazing lovingly with warm eyes', 'Devoted and worshipful attitude', 'How a fan looks at their idol', 'Expressing intense fondness openly']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Felt between parent and child', 'Deeper than liking but softer than passion', 'Tenderness shown in everyday caring gestures']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement spoken to oneself', 'Reinforces self-worth or belief', 'Often repeated daily as a routine', 'Saying ""I am enough"" is an example', 'Encouragement through deliberate declaration']","['entity', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.2, 0.6, 0.0]"
affordable,"['Reasonably priced', 'Within your budget', ""Won't cause financial strain"", 'Accessible to average income earners', 'Describes housing, healthcare, or everyday goods people can manage to pay for']","['taxonomic', 'introspective', 'introspective', 'entity', 'situation']","[0.2, 0.2, 0.2, 0.4]"
aging,"['Gradual biological process over time', 'Wrinkles and gray hair', 'Happens to every living organism', 'Loss of youthful vitality', 'Getting older year by year']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agitation,"['Restless, nervous energy', 'Unable to sit still', 'Shaking or trembling movements', 'Emotional disturbance or upset', 'Stirring up or provoking unrest', nan]","['taxonomic', 'entity', 'entity', 'entity', 'entity', 'situation']","[0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.0]"
agree,"['Same opinion as another person', 'Saying yes to a proposal or plan', 'Nodding your head', 'Harmony between two parties', 'Opposite of disagree or refuse']","['entity', 'situation', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
amazing,"['Causes jaw to drop', 'Exceeds all expectations', 'Breathtaking experience', 'Eyes widen in wonder', 'Reaction to something extraordinary']","['entity', 'introspective', 'introspective', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
amused,"['Entertained by something funny or clever', 'Slight smile or chuckle', 'Lighthearted feeling of enjoyment', 'Reaction to a joke or witty observation', 'Pleasantly diverted from boredom']","['introspective', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
angry,"['Feeling when treated unfairly', 'Furrowed brows and clenched fists', 'Raised voice and shouting', 'Face turns red', 'Strong displeasure toward someone or something']","['situation', 'entity', 'situation', 'entity', 'taxonomic']","[0.2, 0.4, 0.4, 0.0]"
angst,"['Deep existential dread', ""Pervasive feeling of unease about life's meaning"", 'Common during teenage years', 'German-origin emotion', 'Brooding internal torment without specific cause']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
annoyed,"['Mild irritation felt toward someone or something', 'Eyebrows furrowed, lips pressed together', 'Heavy sighing or exasperated tone of voice', 'Caused by repeated minor disturbances', 'Less intense than angry but more than slightly bothered']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
anxious,"['Worried feeling about uncertain outcomes', 'Racing heartbeat and restless thoughts', 'Sweaty palms and tight chest', 'Before an exam or job interview', 'Inability to relax or sit still']","['introspective', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.4, 0.2]"
appeal,"['Requesting a higher authority to reverse a decision', 'Court, legal process after losing a case', 'Attractiveness or charm that draws people in', 'Earnest plea for help or support', 'Persuasive quality that makes something desirable', nan]","['situation', 'situation', 'taxonomic', 'entity', 'taxonomic', 'entity']","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]"
appreciation,"['Recognizing the value or worth of something', 'Feeling grateful toward someone', 'Expressed through thank-you notes or praise', 'Deepened understanding of art or music', 'Increase in monetary value over time']","['introspective', 'introspective', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.2, 0.6]"
apprehensive,"['Feeling of unease about something that might happen soon', 'Knot in your stomach before a big event', 'Anticipating a negative outcome', 'Worried but not yet panicking', 'Nervously awaiting uncertain results']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
ashamed,"['Feeling after doing something wrong', 'Want to hide from others', 'Face turns red', 'Eyes look downward', 'Guilt about personal behavior']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
assassinate,"['Kill a prominent political leader or public figure', 'Deliberately planned and premeditated', 'Often motivated by ideology or political reasons', 'Carried out by a hired or lone attacker', 'Historically involves guns, poison, or close-range weapons']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Jaw drops open', 'Eyes widen suddenly', 'Completely unexpected event', 'Speechless reaction', 'Overwhelmed by disbelief']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
atrocity,"['Extremely cruel act', 'War crimes', 'Horrifying violence against people', 'Morally shocking', 'Mass suffering caused deliberately']","['entity', 'taxonomic', 'entity', 'introspective', 'entity']","[0.2, 0.6, 0.0, 0.2]"
avenge,"['Retaliate for a wrong done to someone else', 'Seeking justice after harm to a loved one', 'Punish the person responsible', 'Driven by loyalty and honor', 'Make the wrongdoer pay for their actions']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aversion,"['Strong dislike toward something', 'Feeling of wanting to avoid or turn away', 'Emotional reaction of repulsion', 'Experienced when confronted with something unpleasant', 'Gut-level resistance or reluctance']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
blessing,"['Spoken by a religious figure or authority', 'Bestowed upon someone for protection or favor', 'Often involves bowing heads or laying on hands', 'Expression of divine approval or good wishes', 'Given before meals or at ceremonies']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
bliss,"['Extreme happiness', 'Perfect contentment', 'Feeling of pure joy', 'Often associated with heaven or paradise', 'Complete absence of worry or suffering']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
brave,"['Facing danger without fear', 'Courageous action despite risk', 'Firefighter running into burning building', 'Standing up to a bully', 'Opposite of cowardly']","['situation', 'situation', 'taxonomic', 'taxonomic', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
calamity,"['Devastating event causing widespread suffering', 'Unexpected and sudden occurrence', 'Large-scale destruction or loss', 'Natural or human-caused catastrophe', 'Leaves lasting ruin and grief']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
callous,"[""Unfeeling toward others' suffering"", 'Emotionally hardened over time', 'Shows no sympathy or compassion', 'Cold and indifferent behavior', 'Thick-skinned, like rough hands from labor']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
carelessness,"['Lack of attention to detail', 'Making avoidable mistakes', 'Not thinking before acting', 'Forgetting important steps', 'Opposite of being cautious and thorough']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
charitable,"['Giving generously to those in need', 'Kindness toward others without expecting repayment', 'Donating money or time to organizations helping the less fortunate', 'Describes a person with a compassionate and selfless nature', 'Associated with nonprofits, foundations, and tax-deductible contributions']","['situation', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cheerful,"['Happy disposition', 'Smiling frequently', 'Bright and upbeat demeanor', 'Warm positive energy', 'Opposite of gloomy']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
childlike,"['Innocent', 'Wide-eyed wonder', 'Simple trust', 'Playful curiosity', 'Unspoiled by adult cynicism']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clever,"['Quick-minded', 'Problem-solving ability', 'Finding unexpected solutions', 'Mentally sharp', 'Resourceful thinking']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clueless,"['Lacking understanding of a situation', 'Unaware of what is happening around you', 'Unable to figure something out', 'Oblivious and confused', 'Having no idea what to do or say']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
cocky,"[""Overconfident in one's own abilities"", 'Swagger in body language', 'Chin tilted upward', 'Annoying to others nearby', 'Boldly self-assured without justification']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
coerce,"['Force someone to act against their will', 'Using threats or intimidation', 'Pressure applied to override consent', 'Often involves power imbalance', 'Compliance achieved through fear not persuasion']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
commitment,"['A pledge or promise to follow through on something', 'Requires dedication and persistence over time', 'Often made in relationships, jobs, or personal goals', 'Breaking one feels like betrayal or failure', 'Signing a contract or exchanging vows']","['taxonomic', 'introspective', 'situation', 'introspective', 'situation']","[0.2, 0.0, 0.4, 0.4]"
compassionate,"[""Feeling deep concern for another's suffering"", 'Motivated to help or comfort those in pain', 'Warm-hearted and gentle toward others', 'Often shown through acts of kindness during hardship', 'Combines understanding with a desire to alleviate distress']","['introspective', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
completion,"['Finishing a task or process entirely', 'Nothing remaining to be done', 'Reaching the end goal', 'All parts fulfilled', 'Opposite of leaving something halfway']","['entity', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
conceit,"['Excessive pride in oneself', 'Inflated sense of personal importance', 'Looking down on others', 'Arrogant self-admiration', ""Vanity about one's abilities or appearance""]","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
conspire,"['Secret planning between two or more people', 'Intent to do something harmful or illegal', 'Whispered conversations behind closed doors', 'Plotting against someone in power', 'Scheming together while hiding true intentions']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
contempt,"['Looking down on someone as worthless', 'Feeling of deep disrespect and scorn', 'Sneering facial expression', 'Believing someone is beneath you', 'Can be held in court for defying a judge']","['situation', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
courage,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Inner strength of character', 'Opposite of cowardice', 'Required in battle or difficult situations']","['situation', 'situation', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
courageous,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Boldness in difficult situations', 'Admired character trait', 'Opposite of cowardly']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
cowardice,"['Lack of bravery when facing danger', 'Running away from confrontation', 'Opposite of courage', 'Driven by excessive fear', 'Moral failing associated with shameful retreat']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
crabby,"['Irritable temperament', 'Easily annoyed by small things', 'Grumpy old person stereotype', 'Short-tempered responses', 'Complaining frequently about everything']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
crisis,"['Urgent situation demanding immediate action', 'Turning point where things could worsen or improve', 'Threatening danger or instability', 'Often triggers emergency response teams', 'Can be personal, political, financial, or medical']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
criticize,"[""Express disapproval of someone's actions or work"", 'Point out faults or flaws', 'Often feels harsh to the receiver', 'Can be constructive or destructive', 'Judging negatively through spoken or written words']","['situation', 'situation', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
cruel,"['Deliberately causing pain or suffering', 'Heartless behavior toward others', 'Lacking mercy or compassion', 'Associated with bullies and tyrants', 'Makes victims feel helpless and hurt']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
curiosity,"['Desire to learn or know something', 'Asking many questions', 'Children often display this strongly', 'Drives exploration and investigation', 'Feeling when encountering something unknown or novel']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
dedication,"['Unwavering commitment to a goal or cause', 'Requires sustained effort over long periods', 'Persisting despite obstacles and setbacks', 'Often admired as a virtue in athletes and professionals', 'Putting something above personal comfort or convenience']","['entity', 'introspective', 'situation', 'introspective', 'situation']","[0.0, 0.2, 0.4, 0.4]"
degeneration,"['Gradual decline from a previous higher state', 'Deterioration of biological tissue or organs over time', 'Loss of function or structure', 'Often associated with aging or disease', 'Progressive worsening that cannot easily be reversed']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
delighted,"['Feeling of great pleasure or joy', 'Beaming smile on face', 'Eyes lighting up', 'Upon receiving wonderful unexpected news', 'Warm happy sensation stronger than simply pleased']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
deplorable,"['Describes a condition or behavior deserving strong condemnation', 'Shockingly bad or unacceptable', 'Evokes disgust or moral outrage in observers', 'Often used to describe living conditions, actions, or attitudes', 'Makes you shake your head in dismay at how terrible something is']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
depravity,"['Moral corruption taken to an extreme degree', 'Wickedness beyond ordinary wrongdoing', 'Associated with sinful or debased behavior', 'Complete absence of ethical standards', 'Often used in religious contexts to describe fallen human nature']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
depressed,"['Persistent sadness lasting weeks or longer', 'Low energy and motivation', 'Feeling worthless or empty inside', 'Difficulty enjoying things that once brought pleasure', 'Mental health condition requiring treatment']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
derogatory,"['Disrespectful language or remarks', 'Intended to belittle or demean someone', ""Often targets a person's identity or group"", 'Conveys contempt or low opinion', 'Insulting in a dismissive, degrading way']","['taxonomic', 'situation', 'situation', 'entity', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
despairing,"['Feeling completely without hope', 'Anguished emotional state', 'Believing nothing will improve', 'Often accompanied by tears or grief', 'Giving up on a situation entirely']","['introspective', 'introspective', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.4, 0.4]"
desperate,"['Feeling of having no other options left', 'Willing to take extreme risks', 'Urgency born from a dire situation', 'Last resort behavior', 'Intense emotional distress driving action']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
despondent,"['Feeling deeply discouraged and without hope', 'Heavy-hearted after repeated setbacks or loss', 'Lacking motivation to continue trying', 'Withdrawn and emotionally low for a prolonged period', 'Staring blankly, unable to see a way forward']","['introspective', 'introspective', 'introspective', 'entity', 'entity']","[0.0, 0.4, 0.0, 0.6]"
detest,"['Strong feeling of dislike', 'Visceral negative reaction toward something', 'Deeper than mere annoyance', 'Felt toward people, foods, or behaviors', 'Makes you want to avoid completely']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
devotion,"['Deep commitment to a person, cause, or belief', 'Unwavering loyalty that persists through hardship', 'Often felt in religious worship or prayer', 'Emotional attachment stronger than mere liking', 'Selfless dedication requiring time and sacrifice']","['entity', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
dignity,"['Self-respect', 'Worthy of honor', 'Composure under pressure', 'Inherent human value', 'Carried through graceful bearing']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
disadvantage,"['Unfavorable condition or circumstance', 'Puts you behind others in competition', 'Obstacle to success', 'Weakness relative to opponents', 'Starting from a worse position']","['taxonomic', 'situation', 'situation', 'taxonomic', 'situation']","[0.4, 0.0, 0.6, 0.0]"
disappointed,"['Feeling when expectations are not met', 'Letdown after hoping for something better', 'Sadness mixed with frustration', ""Parent's expression when child misbehaves"", 'Sinking feeling in your chest']","['introspective', 'introspective', 'introspective', 'situation', 'entity']","[0.0, 0.2, 0.2, 0.6]"
disapproval,"[""Negative judgment of someone's actions or choices"", 'Frowning facial expression', 'Shaking head side to side', 'A parent scolding a misbehaving child', 'Feeling that something is wrong or unacceptable']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
disastrous,"['Causing extreme harm or ruin', 'Describes outcomes that go terribly wrong', 'Catastrophic in scale or consequence', 'Often describes floods, earthquakes, or failed plans', 'Complete and devastating failure']","['situation', 'situation', 'entity', 'taxonomic', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
disgruntled,"['Unhappy due to unfair treatment', 'Complaining with a scowl', 'Workplace dissatisfaction', 'Muttering grievances under breath', 'Feeling resentful after being overlooked']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
disgusted,"['Strong negative reaction to something offensive or repulsive', 'Wrinkled nose and curled upper lip', 'Feeling like you might vomit', 'Triggered by foul smells, tastes, or morally reprehensible behavior', 'Wanting to turn away or push something far from you']","['introspective', 'entity', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.4, 0.4]"
dislike,"['Negative feeling toward something', 'Milder than hatred', 'Aversion or distaste', 'Wanting to avoid something', 'Opposite of enjoying or being fond of']","['introspective', 'introspective', 'taxonomic', 'entity', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
disloyalty,"['Betrayal of trust or allegiance', 'Breaking a commitment to someone or something', 'Unfaithfulness toward a friend, partner, or group', 'Switching sides or abandoning who you once supported', 'Opposite of devoted, steadfast dedication']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
disobey,"['Refuse to follow rules or commands', 'Defiance toward authority', 'Deliberately doing what you were told not to', ""Child ignoring a parent's instructions"", 'Breaking established expectations on purpose']","['situation', 'entity', 'situation', 'taxonomic', 'situation']","[0.2, 0.2, 0.6, 0.0]"
displeased,"['Feeling of dissatisfaction toward someone or something', 'Furrowed brow and frowning expression', 'Mild to moderate negative emotional reaction', 'Often experienced when expectations are not met', 'Stronger than annoyed but less intense than angry']","['introspective', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
