word,properties,codes,frequencies
abominable,"['Extremely hateful or disgusting', 'Morally revolting behavior or acts', 'Describes something deserving strong condemnation', 'Intensely unpleasant or of terrible quality', 'Often paired with ""snowman"" in folklore']","['introspective', 'entity', 'introspective', 'introspective', 'situation']","[0.0, 0.2, 0.2, 0.6]"
accessible,"['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and elevators instead of only stairs', 'Simple to understand or use', 'Open and approachable, not blocked or restricted']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accurate,"['Correct', 'Free from errors', 'Hitting the intended target', 'Precise measurement', 'Closely matching truth or reality']","['taxonomic', 'entity', 'situation', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
accusation,"['Blame directed at someone', 'Claims wrongdoing or guilt', 'Courtroom or legal setting', 'Pointed finger', 'Charge made before proof']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
admiration,"[""Deep respect felt toward someone's qualities or achievements"", 'Looking up to a person you find impressive', 'Warm feeling of approval and appreciation', 'Often directed at heroes, mentors, or role models', 'Gazing with wonder and high regard']","['introspective', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.6, 0.4]"
adoring,"['Gazing lovingly at someone', 'Deep affection expressed openly', 'Worship-like devotion', 'Eyes wide with warmth and admiration', 'How a fan looks at their idol']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
affection,"['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Felt between family members or close friends', 'Deeper than liking but softer than passion', 'Tenderness shown through caring actions']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement spoken to oneself', 'Builds confidence and self-belief', 'Repeated daily as a practice', 'Often said while looking in a mirror', 'Declares something to be true or valid']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
affordable,"['Reasonably priced', 'Within your budget', ""Won't cause financial strain"", 'Accessible to average income earners', 'Describes housing, healthcare, or everyday goods people can manage to buy']","['taxonomic', 'taxonomic', 'introspective', 'situation', 'situation']","[0.4, 0.0, 0.4, 0.2]"
aging,"['Gradual biological process over time', 'Wrinkles and gray hair', 'Happens to all living things', 'Loss of youthful vitality', 'Growing older each year']","['entity', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
