word,properties,codes,frequencies
ability,[''],[],"[0, 0, 0, 0]"
accusation,"['courtroom', 'whisper', 'finger-pointing', 'shadow']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
achievement,"['pride', 'trophy', 'graduation', 'milestone']","['internal state and emotion', 'association', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
activity,"['energy', 'motion', 'purpose', 'engagement']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['chains', 'craving', 'needle', 'escape']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
admiration,"['role model', 'awe', 'applause', 'inspiration']","['social constellation', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['chess', 'job interview', 'head start', 'higher ground']","['association', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['backpack', 'mountain', 'discovery', 'compass']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
advice,"['ear', 'crossroads', 'wisdom', 'compass']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
agony,"['scream', 'writhe', 'betrayal', 'despair']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['contract', 'handshake', 'compromise', 'peace']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
amazement,"['wide eyes', 'magic show', 'gasp', 'discovery']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['mountain', 'ladder', 'blueprint', 'late nights']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['surprise', 'hide', 'waiting', 'forest']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
amusement,"['laughter', 'theme park', 'rollercoaster', 'popcorn']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['Red face', 'Punching a wall', 'Steam from ears', 'Knots in stomach']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
anxiety,"['pounding heart', 'public speaking', 'worrying', 'sleeplessness']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
apology,"['regret', 'forgiveness', 'mistake', 'mended']","['internal state and emotion', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
appearance,[''],[],"[0, 0, 0, 0]"
appetite,"['hunger', 'meal', 'craving', 'growth']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
application,"['form', 'software', 'paint brush', 'deadline']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['learning', 'potential', 'test', 'career']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['voice', 'differing', 'heat', 'points']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
art,"['museum', 'palette', 'exhibit', 'sketch']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
aspect,"['perspective', 'sunlight', 'analysis', 'impression']","['other abstract concept', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
assassination,"['plot', 'target', 'power vacuum', 'investigation']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['stereotype', 'mistake', 'leap', 'guess']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
astonishment,"['wide eyes', 'dropped jaw', 'magic trick', 'sudden silence']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['sudden', 'target', 'force', 'initiation']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
attention,"['spotlight', 'listening', 'child crying', 'red light']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['gravity', 'magnet', 'honeypot', 'smile']","['other abstract concept', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
beauty,"['sunset', 'awe', 'harmony', 'flower']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
being,"['alive', 'aware', 'breathe', 'essence']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
betrayal,"['trust broken', 'a secret', 'knife', 'isolation']","['internal state and emotion', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
blackmail,"['secret', 'photo', 'envelope', 'leverage']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
boredom,"['scrolling', 'clock', 'yawn', 'procrastination']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
boycott,"['protest', 'empty cart', 'signs', 'brand']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
bravery,"['lion', 'firefighter', 'first step', 'fear']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
career,"['growth', 'office', 'future', 'identity']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['""surgeon\'s hand""', 'glass on floor', 'tiptoeing', 'chess game']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
catastrophe,"['rubble', 'sirens', 'panic', 'rebuilding']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
caution,"['slippery floor', 'yellow light', 'thin ice', 'fragile box']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
challenge,"['mountain', 'puzzle', 'sweat', 'growth']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
chaos,"['unpredictable', 'shattered', 'loud', 'swirl']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
character,"['story', 'personality', 'letter', 'actor']","['association', 'other abstract concept', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
charm,"['enchantment', 'smile', 'talisman', 'influence']","['other abstract concept', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
comfort,"['warmth', 'softness', 'quiet', 'cuddle']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
commitment,"['ring', 'long-term goal', 'waking up early', 'heavy backpack']","['association', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
comparison,"['scale', 'choice', 'rubric', 'contrast']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
