word,properties,codes,frequencies
ability,"['skill', 'potential', 'practice', 'challenge']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['finger-pointing', 'courtroom', 'guilt', 'whisper']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
achievement,[''],[],"[0, 0, 0, 0]"
activity,"['movement', 'energy', 'play', 'task']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
addiction,"['craving', 'secrecy', 'tolerance', 'chain']","['internal state and emotion', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.25, 0.25, 0.5]"
admiration,"['awe', 'inspiration', 'hero', 'applause']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
advantage,"['head start', 'high ground', 'insight', 'asset']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
adventure,"['map', 'mountain', 'thrill', 'backpack']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
advice,"['parent', 'crossroads', 'mentor', 'book']","['social constellation', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
agony,"['scream', 'hospital', 'tears', 'knife']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'compromise', 'nod']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['wide eyes', 'gasp', 'magic show', 'fireworks']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'sweat', 'mountain', 'blueprint']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
