word,properties,codes,frequencies
ability,"['practice', 'tool', 'achievement', 'learning']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'evidence', 'doubt']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['trophy', 'finish line', 'eureka!', 'applause']","['association', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
activity,"['sweat', 'schedule', 'team', 'goal']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
addiction,"['chains', 'craving', 'rehab', 'secrecy']","['association', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['skill', 'podium', 'mentor', 'applause']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['chess', 'leverage', 'head start', 'stronger']","['association', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['map', 'backpack', 'mountain', 'discovery']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
advice,"['parent', 'crossroads', 'blueprint', 'ear']","['social constellation', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
agony,"['fracture', 'wail', 'labor', 'trembling']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
agreement,"['contract', 'handshake', 'compromise', 'peace']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
amazement,"['wide eyes', 'gasp', 'magic trick', 'grand canyon']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['mountain peak', 'blueprint', 'sweat', 'telescope']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambush,"['surprise', 'hidden', 'trap', 'sudden']","['internal state and emotion', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['laughter', 'theme park', 'clown', 'game']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['red face', 'shouting', 'fist clench', 'broken plate']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['butterflies', 'interview', 'fidgeting', 'knot']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
apology,"['regret', 'reconciliation', 'mistake', 'vulnerability']","['internal state and emotion', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
appearance,"['first impression', 'clothing', 'mirror', 'stage']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['growling', 'smell', 'meal', 'energy']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
application,"['job', 'form', 'software', 'paint']","['association', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
