word,properties,codes,frequencies
ability,"['potential', 'practice', 'growth', 'performance']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
accusation,"['courtroom', 'finger-pointing', 'denial', 'suspicion']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
achievement,"['pride', 'trophy', 'recognition', 'perseverance']","['internal state and emotion', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
activity,"['movement', 'energy', 'engage', 'task']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['Craving', 'Cycle', 'Chain', 'Shadow']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
admiration,"['applause', 'sparkle', 'role model', 'masterpiece']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['head start', 'leverage', 'position', 'skill']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
adventure,"['map', 'backpack', 'mountain', 'challenge']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
advice,"['dilemma', 'listen', 'experience', 'path']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agony,"['broken bone', 'scream', 'sleepless night', 'childbirth']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
agreement,"['contract', 'handshake', 'compromise', 'meeting']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
amazement,"['wide eyes', 'magic show', 'dropped jaw', 'gasp']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
ambition,"['future', 'ladder', 'focus', 'sweat']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
ambush,"['surprise', 'hiding', 'trap', 'forest']","['internal state and emotion', 'sensorimotor feature', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['laughter', 'park', 'smile', 'game']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['frustration', 'red face', 'slamming door', 'volcano']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['knot', 'pacing', 'future', 'racing']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
apology,"['mistake', 'forgiveness', 'humble', 'repair']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
appearance,[''],[],"[0, 0, 0, 0]"
appetite,"['food', 'stomach', 'smell', 'greed']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
application,"['resume', 'smartphone', 'brush', 'problem']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['puzzle', 'toolbox', 'growth chart', 'talent show']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
argument,"['voice', 'frustration', 'door', 'perspective']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
art,"['brush', 'museum', 'expression', 'sculpture']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'facet', 'detail', 'viewpoint']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
assassination,"['target', 'plot', 'consequence', 'bullet']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
assumption,"['guesswork', 'stereotype', 'untrue', 'evidence']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
astonishment,"['wide eyes', 'magic trick', 'gasp', 'jaw drop']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
attack,"['growl', 'charge', 'ambush', 'shield']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
attention,"['listening', 'spotlight', 'child crying', 'detail']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
attraction,"['Magnet', 'Rollercoaster', 'Curiosity', 'Smile']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
beauty,"['sunset', 'art', 'melody', 'kindness']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
being,"['breath', 'thought', 'unique', 'soul']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['shock', 'broken promise', 'isolation', 'scar']","['internal state and emotion', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
blackmail,"['secret', 'leverage', 'threat', 'envelope']","['association', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
boredom,"['scrolling', 'clock', 'yawn', 'empty room']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
boycott,"['protest', 'pressure', 'empty shelves', 'exclusion']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
bravery,"['facing fear', 'firefighter', 'rescue', 'leap']","['internal state and emotion', 'social constellation', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.5, 0.0]"
career,"['growth', 'path', 'skills', 'ladder']","['other abstract concept', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
carefulness,"['fragile sticker', 'surgeon', 'tightrope', 'measuring']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
catastrophe,"['rubble', 'panic', 'emergency sirens', 'homelessness']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
