word,properties,codes,frequencies
ability,"['skill', 'challenge', 'growth', 'trust']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
accusation,"['courtroom', 'denial', 'evidence', 'anger']","['association', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['medal', 'effort', 'celebration', 'legacy']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
activity,"['motion', 'planning', 'energy', 'schedule']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['withdrawal', 'craving', 'dependency', 'relapse']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['applause', 'respect', 'awe', 'reverence']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
advantage,"['strategy', 'edge', 'benefit', 'opportunity']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['compass', 'unknown', 'courage', 'map']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
advice,"['mentor', 'doubt', 'choice', 'wisdom']","['social constellation', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'sweat', 'shadow', 'collapse']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['contract', 'compromise', 'peace', 'consensus']","['other abstract concept', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
amazement,"['wonder', 'gasp', 'disbelief', 'awe']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
ambition,"['climb', 'target', 'drive', 'spotlight']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
ambush,"['surprise', 'stealth', 'danger', 'trap']","['internal state and emotion', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['laughter', 'circus', 'surprise', 'clown']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'clenched fists', 'breaking glass', 'red face']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
anxiety,"['heartbeat', 'avoidance', 'trembling', 'storm']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
apology,"['regret', 'silence', 'forgiveness', 'shame']","['internal state and emotion', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['first impression', 'costume', 'reflection', 'disguise']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['hunger', 'food', 'craving', 'satisfaction']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
application,"['form', 'submission', 'approval', 'software']","['other abstract concept', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
aptitude,"['skill', 'instinct', 'learning', 'test']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
argument,"['anger', 'silence', 'compromise', 'escalation']","['internal state and emotion', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
art,"['brush', 'canvas', 'muse', 'expression']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'view', 'dimension', 'focus']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
assassination,"['power', 'blood', 'silence', 'conspiracy']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
assumption,"['mistake', 'bias', 'certainty', 'consequence']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
astonishment,"['gasp', 'disbelief', 'silence', 'wonder']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
attack,"['chaos', 'defense', 'surprise', 'damage']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
attention,"['eye contact', 'interruption', 'focus', 'spotlight']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
attraction,"['magnet', 'crowd', 'spark', 'pull']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
beauty,"['mirror', 'sunrise', 'perfume', 'silence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
being,"['existence', 'awareness', 'identity', 'motion']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['trust', 'pain', 'deception', 'abandonment']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
