word,properties,codes,frequencies
ability,"['skill', 'practice', 'confidence', 'outcome']","['other abstract concept', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
accusation,"['courtroom', 'guilt', 'protest', 'silence']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'effort', 'recognition', 'milestone']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
activity,"['movement', 'schedule', 'energy', 'goal']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['craving', 'withdrawal', 'dependency', 'relapse']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['awe', 'respect', 'gaze', 'reverence']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
advantage,"['strategy', 'edge', 'opportunity', 'gain']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['map', 'compass', 'rope', 'campfire']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
advice,"['mentor', 'decision', 'wisdom', 'caution']","['social constellation', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'darkness', 'collapse', 'fire']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['contract', 'compromise', 'treaty', 'consensus']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
amazement,"['wonder', 'silence', 'awe', 'disbelief']","['internal state and emotion', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
ambition,"['climb', 'competition', 'drive', 'goal']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
ambush,"['surprise', 'danger', 'stealth', 'attack']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['clown', 'laughter', 'circus', 'surprise']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fists', 'silence', 'fire', 'storm']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anxiety,"['racing heart', 'trembling hands', 'dark thoughts', 'avoidance']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
apology,"['regret', 'forgiveness', 'silence', 'tears']","['internal state and emotion', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
appearance,"['disguise', 'reflection', 'first impression', 'costume']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
appetite,"['hunger', 'cravings', 'feast', 'satisfaction']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
application,"['form', 'button', 'error', 'approval']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
aptitude,"['test', 'skill', 'learning', 'instinct']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
argument,"['shouting', 'disagreement', 'pause', 'resolution']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
art,"['canvas', 'brush', 'muse', 'gallery']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
aspect,"['angle', 'detail', 'perspective', 'dimension']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['blood', 'silence', 'power', 'chaos']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assumption,"['error', 'bias', 'leap', 'consequence']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
astonishment,"['gasp', 'silence', 'disbelief', 'shock']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
attack,"['surprise', 'defense', 'chaos', 'weapon']","['internal state and emotion', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
attention,"['gaze', 'pause', 'focus', 'echo']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
attraction,"['magnet', 'crowd', 'sparkle', 'pull']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
beauty,"['mirror', 'dawn', 'whisper', 'silk']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
being,"['existence', 'motion', 'identity', 'awareness']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['broken trust', 'hidden motives', 'shattered loyalty', 'public shame']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
blackmail,"['threat', 'money', 'secrecy', 'coercion']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
boredom,"['waiting', 'silence', 'laziness', 'clock']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
boycott,"['protest', 'refusal', 'protest signs', 'economic pressure']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.25, 0.25]"
bravery,"['courage', 'risk', 'sacrifice', 'stand']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
career,"['ambition', 'office', 'growth', 'competition']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
carefulness,"['slow steps', 'double-checking', 'quiet focus', 'steady hands']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
catastrophe,"['panic', 'ruins', 'silence', 'fire']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
caution,"['warning sign', 'slow down', 'safety gear', 'red light']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
challenge,"['obstacle', 'growth', 'risk', 'test']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
chaos,"['storm', 'broken clock', 'wildfire', 'tangled wires']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
character,"['personality', 'quirks', 'resilience', 'stage']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
charm,"['smile', 'magic', 'mystery', 'allure']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
comfort,"['soft blanket', 'quiet room', 'warm tea', 'familiar scent']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
commitment,"['vow', 'duty', 'loyalty', 'sacrifice']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
comparison,"['scale', 'contrast', 'balance', 'rivalry']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
compassion,"['healing', 'silence', 'tears', 'shelter']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
competence,"['skill', 'trust', 'efficiency', 'leadership']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
compromise,"['negotiation', 'middle ground', 'conflict resolution', 'mutual benefit']","['social constellation', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
compulsion,"['addiction', 'ritual', 'guilt', 'control']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
confession,"['guilt', 'truth', 'silence', 'church']","['internal state and emotion', 'other abstract concept', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
conflict,"['war', 'negotiation', 'tension', 'compromise']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
consideration,"['patience', 'respect', 'compromise', 'empathy']","['internal state and emotion', 'social constellation', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.5, 0.0]"
consolation,"['tears', 'quiet room', 'forgiveness', 'warmth']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
contempt,"['scorn', 'disdain', 'mockery', 'rejection']","['internal state and emotion', 'internal state and emotion', 'social constellation', 'social constellation']","[0.0, 0.5, 0.5, 0.0]"
convention,"['speeches', 'crowds', 'agendas', 'booths']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
cooperation,"['teamwork', 'compromise', 'trust', 'shared goals']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.25, 0.25]"
courage,"['leap', 'storm', 'silence', 'torch']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
creativity,"['spark', 'chaos', 'canvas', 'rebellion']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
crime,"['law', 'punishment', 'fear', 'evidence']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
criticism,"['correction', 'defensiveness', 'feedback', 'confrontation']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
