word,properties,codes,frequencies
ability,"['skill', 'talent', 'power', 'capacity']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['courtroom', 'evidence', 'suspicion', 'trial']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
achievement,"['medal', 'celebration', 'effort', 'milestone']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
activity,"['movement', 'energy', 'engagement', 'routine']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['craving', 'withdrawal', 'relapse', 'obsession']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['gaze', 'respect', 'inspiration', 'stars']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
advantage,"['edge', 'benefit', 'upper hand', 'gain']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['map', 'mountain', 'treasure', 'risk']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
advice,"['mentor', 'decision', 'warning', 'guidance']","['social constellation', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'tears', 'silence', 'trembling']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
agreement,"['handshake', 'contract', 'peace', 'signature']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['gasp', 'wonder', 'sky', 'moment']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
ambition,"['climb', 'fire', 'goal', 'dawn']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambush,"['surprise', 'danger', 'hiding', 'attack']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['laughter', 'carnival', 'joke', 'ride']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
anger,"['clenched fist', 'red face', 'shouting', 'tightened jaw']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
anxiety,"['racing heart', 'tight chest', 'restless hands', 'spiraling thoughts']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
apology,"['regret', 'gesture', 'forgiveness', 'sincerity']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
appearance,"['mirror', 'reflection', 'first impression', 'fashion']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
