word,properties,codes,frequencies
ability,"['skill', 'talent', 'potential', 'power']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['courtroom', 'evidence', 'tension', 'denial']","['association', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['medal', 'celebration', 'effort', 'milestone']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
activity,"['movement', 'energy', 'engagement', 'routine']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['craving', 'withdrawal', 'obsession', 'dependence']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['gaze', 'hero', 'smile', 'applause']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['edge', 'benefit', 'upper hand', 'boost']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
adventure,"['map', 'mountain', 'compass', 'thrill']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
advice,"['mentor', 'decision', 'caution', 'conversation']","['social constellation', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
agony,"['scream', 'tears', 'silence', 'clock']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'peace', 'negotiation']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
amazement,"['gasp', 'wonder', 'awe', 'disbelief']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
ambition,"['climb', 'fire', 'star', 'ladder']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambush,"['surprise', 'danger', 'hiding', 'attack']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['laughter', 'carnival', 'smile', 'game']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
anger,"['clenched fist', 'red face', 'shout', 'storm']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['racing heart', 'clenched jaw', 'sleepless nights', 'scattered thoughts']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
apology,"['regret', 'forgiveness', 'handshake', 'silence']","['internal state and emotion', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'reflection', 'first impression', 'lighting']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
appetite,"['hunger', 'food', 'craving', 'desire']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
application,"['form', 'download', 'software', 'job']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['test', 'skill', 'talent', 'measure']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['disagreement', 'debate', 'conflict', 'persuasion']","['other abstract concept', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
art,"['canvas', 'brush', 'gallery', 'creativity']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'light', 'detail', 'perspective']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['conspiracy', 'secrecy', 'power', 'betrayal']","['association', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
assumption,"['guess', 'belief', 'uncertainty', 'foundation']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.75, 0.0, 0.25]"
astonishment,"['gasp', 'lightning', 'eyes wide', 'thunder']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['war', 'danger', 'fear', 'defense']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
attention,"['spotlight', 'focus', 'gaze', 'magnet']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
