word,properties,codes,frequencies
ability,[''],[],"[0, 0, 0, 0]"
accusation,[''],[],"[0, 0, 0, 0]"
achievement,"['trophy', 'graduation', 'hard work', 'celebration']","['association', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
activity,"['workout', 'meeting', 'hobby', 'schedule']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
addiction,"['cravings', 'rehab', 'relapse', 'withdrawal']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.25, 0.0]"
admiration,"['applause', 'role model', 'achievement', 'inspiration']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['leverage', 'competition', 'promotion', 'edge']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['map', 'campfire', 'unknown', 'treasure']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
advice,[''],[],"[0, 0, 0, 0]"
agony,"['clenched fists', 'midnight cries', 'burning fire', 'trembling heart']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
agreement,"['handshake', 'contract', 'compromise', 'consensus']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
amazement,"['fireworks', 'first snowfall', 'surprise party', 'discovering hidden talent']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
ambition,"['ladder', 'sunrise', 'notebook', 'marathon']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['surprise attack', 'hidden trap', 'jungle foliage', 'startled wildlife']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
amusement,"['circus', 'laughter', 'rollercoaster', 'popcorn']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['traffic jam', 'clenched fists', 'flushed cheeks', 'shouted arguments']","['association', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
anxiety,"['racing heart', 'exam', 'night', 'coffee']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
apology,"['handwritten note', 'sincere tone', 'missed deadline', 'peace offering']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'first impression', 'makeup', 'disguise']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
appetite,"['dinner', 'cravings', 'marketing', 'metabolism']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
application,"['resume', 'software', 'job interview', 'form filling']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
aptitude,"['puzzles', 'talent show', 'career test', 'quick learning']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
argument,[''],[],"[0, 0, 0, 0]"
art,"['museum', 'brushstrokes', 'expression', 'gallery']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['perspective', 'lighting', 'analysis', 'facet']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['conspiracy', 'intrigue', 'political turmoil', 'secret meeting']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
assumption,"['hypothesis', 'bias', 'expectation', 'inference']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
astonishment,"['wide‑eyed stare', 'sudden gasp', 'dropped jaw', 'racing heartbeat']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
attack,"['alarm', 'invasion', 'surprise', 'defense']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
attention,"['spotlight', 'lecture', 'notifications', 'focus']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
attraction,"['magnets', 'dating', 'gravity', 'theme\\u202fpark']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
beauty,"['sunrise', 'music', 'confidence', 'garden']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
being,[''],[],"[0, 0, 0, 0]"
