word,properties,codes,frequencies
ability,[''],[],"[0, 0, 0, 0]"
accusation,"['courtroom', 'evidence', 'gossip', 'trial']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
achievement,"['trophy', 'graduation', 'hard work', 'celebration']","['association', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
activity,"['gym', 'project', 'schedule', 'teamwork']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
addiction,"['cravings', 'rehab', 'withdrawal', 'habit']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['applause', 'role model', 'achievement', 'inspiration']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['winning strategy', 'extra resources', 'competitive edge', 'early start']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['map', 'campfire', 'unknown', 'treasure']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
advice,"['mentor', 'decision', 'notebook', 'phone\\u202fcall']","['social constellation', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.25, 0.5]"
agony,"['clenched fists', 'midnight cries', 'trembling hands', 'relentless rain']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
agreement,"['handshake', 'contract', 'compromise', 'consensus']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
amazement,"['fireworks', 'first snowfall', 'surprise party', 'awe‑inspiring mountain view']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
ambition,"['ladder', 'late nights', 'coffee', 'trophies']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['hidden trap', 'surprise attack', 'forest clearing', 'night watch']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
amusement,"['carnival rides', 'laughter', 'popcorn', 'surprise shows']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,[''],"['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['racing heart', 'exam', 'insomnia', 'crowded room']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
apology,"['regret', 'handwritten note', 'dinner table', 'forgiveness']","['internal state and emotion', 'association', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
appearance,[''],[],"[0, 0, 0, 0]"
appetite,"['dinner', 'cravings', 'hunger pangs', 'restaurant menu']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
application,"['resume', 'software', 'sunscreen', 'job interview']","['association', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
aptitude,[''],[],"[0, 0, 0, 0]"
argument,"['courtroom', 'dinner table', 'political rally', 'research paper']","['social constellation', 'social constellation', 'social constellation', 'association']","[0.0, 0.0, 0.75, 0.25]"
art,"['museum', 'paintbrush', 'expression', 'gallery']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['angle', 'perspective', 'detail', 'facet']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['secret', 'politics', 'gun', 'history']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
