word,properties,codes,frequencies
ability,"['superhero', 'puzzle', 'trophy', 'flying']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['pointing', 'courtroom', 'anger', 'tears']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
achievement,"['trophy', 'podium', 'sweat', 'applause']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
activity,"['sweat', 'playground', 'tracker', 'heartbeat']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['smoke', 'casino', 'debt', 'recovery']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
admiration,"['applause', 'mentor', 'autograph', 'statue']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['chess', 'height', 'wealth', 'race']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['backpack', 'jungle', 'adrenaline', 'compass']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
advice,"['mentor', 'crossroads', 'listening', 'coffee']","['social constellation', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
agony,"['scream', 'hospital', 'tears', 'fire']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'pen', 'smiles', 'table']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
amazement,"['fireworks', 'magic', 'gasp', 'stars']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['ladder', 'fire', 'mountain', 'trophy']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['jungle', 'camouflage', 'predator', 'night']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
amusement,"['roller coaster', 'cotton candy', 'arcade', 'tickets']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
anger,"['fire', 'shouting', 'fist', 'red']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['sweat', 'heartbeat', 'exam', 'clock']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
apology,"['flowers', 'argument', 'letter', 'tears']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
appearance,"['mirror', 'stage', 'illusion', 'camera']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['aroma', 'plate', 'stomach', 'feast']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
application,"['resume', 'smartphone', 'college', 'waiting']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
aptitude,"['exam', 'brain', 'career', 'puzzle']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['courtroom', 'lawyer', 'tears', 'logic']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
art,"['canvas', 'museum', 'brush', 'emotion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['window', 'planet', 'puzzle', 'grammar']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['politics', 'sniper', 'conspiracy', 'history']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['mistake', 'argument', 'foundation', 'risk']","['association', 'other abstract concept', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
astonishment,"['gasp', 'magic', 'wide eyes', 'fireworks']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['sword', 'night', 'panic', 'claws']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
attention,"['spotlight', 'classroom', 'eye contact', 'whistle']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['magnet', 'date', 'tourist', 'roller coaster']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
beauty,"['sunset', 'rose', 'mirror', 'smile']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
being,"['breath', 'flesh', 'thought', 'earth']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
betrayal,"['knife', 'tears', 'friend', 'secret']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
blackmail,"['secret', 'money', 'photograph', 'envelope']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
boredom,"['clock', 'yawn', 'waiting', 'sigh']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
boycott,"['signs', 'bus', 'empty', 'solidarity']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
bravery,"['firefighter', 'lion', 'shield', 'scars']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
career,"['ladder', 'briefcase', 'promotion', 'retirement']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
carefulness,"['newborn', 'porcelain', 'surgery', 'ice']","['social constellation', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
catastrophe,"['sirens', 'rubble', 'panic', 'news']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
caution,"['yellow', 'tape', 'cliff', 'brake']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
challenge,"['mountain', 'sweat', 'trophy', 'puzzle']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
chaos,"['traffic', 'alarm', 'toddler', 'storm']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
character,"['book', 'actor', 'font', 'hero']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
charm,"['bracelet', 'prince', 'luck', 'smile']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
comfort,"['blanket', 'tea', 'fireplace', 'home']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
commitment,"['rings', 'gym', 'tattoo', 'contract']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
comparison,"['scale', 'twins', 'chart', 'shopping']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
compassion,"['soup', 'tears', 'blanket', 'heart']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
competence,"['certificate', 'trust', 'promotion', 'calmness']","['association', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
compromise,"['handshake', 'halfway', 'scale', 'bridge']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
compulsion,"['lock', 'soap', 'casino', 'counting']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
confession,"['priest', 'guilt', 'interrogation', 'whisper']","['social constellation', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.5, 0.0]"
conflict,"['stress', 'court', 'tears', 'peace']","['internal state and emotion', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
consideration,"['door', 'scales', 'silence', 'gift']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
consolation,"['prize', 'defeat', 'tears', 'chocolate']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
contempt,"['gavel', 'smirk', 'dirt', 'villain']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
convention,"['lanyard', 'booth', 'cosplay', 'hotel']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
cooperation,"['handshake', 'ants', 'puzzle', 'orchestra']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
