word,properties,codes,frequencies
ability,"['superhero', 'brain', 'resume', 'trophy']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['pointing', 'courtroom', 'anger', 'denial']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
achievement,"['trophy', 'mountain peak', 'applause', 'sweat']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
activity,"['sweat', 'kids', 'schedule', 'energy']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
addiction,"['rehab', 'isolation', 'dopamine', 'casino']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
admiration,"['mentor', 'trophy', 'applause', 'statue']","['social constellation', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
advantage,"['tennis', 'height', 'race', 'chess']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['map', 'mountains', 'backpack', 'adrenaline']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
advice,"['grandparent', 'tea', 'crossroads', 'ear']","['social constellation', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
agony,"['screaming', 'sweat', 'waiting', 'hospital']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['handshake', 'pen', 'smile', 'peace']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
amazement,"['magic', 'fireworks', 'gasp', 'stars']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['mountain', 'fire', 'trophy', 'midnight']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['camouflage', 'jungle', 'silence', 'night']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
amusement,"['rollercoaster', 'smile', 'carnival', 'popcorn']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fists', 'traffic', 'fire', 'red']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['exam', 'sweat', 'pacing', 'clock']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
apology,"['flowers', 'tears', 'mistake', 'handshake']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
appearance,"['mirror', 'makeup', 'clothing', 'interview']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
appetite,"['aroma', 'feast', 'illness', 'kitchen']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
application,"['resume', 'smartphone', 'interview', 'waiting']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
aptitude,"['test', 'career', 'puzzles', 'brain']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
argument,"['tears', 'courtroom', 'logic', 'shouting']","['internal state and emotion', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
art,"['colors', 'museum', 'brush', 'emotion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['window', 'shadow', 'screen', 'moon']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['president', 'sniper', 'conspiracy', 'balcony']","['social constellation', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
assumption,"['leap', 'mistake', 'blindfold', 'foundation']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
astonishment,"['gasp', 'magic', 'fireworks', 'lottery']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
attack,"['shark', 'heart', 'siren', 'castle']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
attention,"['spotlight', 'teacher', 'siren', 'stage']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
attraction,"['magnet', 'roller coaster', 'eye contact', 'gravity']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
beauty,"['rose', 'mirror', 'sunset', 'art']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
being,"['breath', 'heartbeat', 'mind', 'space']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
betrayal,"['knife', 'tears', 'secret', 'villain']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
blackmail,"['secrets', 'envelope', 'photographs', 'scandal']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
boredom,"['yawn', 'clock', 'waiting', 'stare']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
boycott,"['buses', 'signs', 'wallet', 'solidarity']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
bravery,"['lion', 'firefighter', 'medal', 'shield']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
career,"['ladder', 'office', 'paycheck', 'ambition']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['glass', 'slow', 'ice', 'detail']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
