word,properties,codes,frequencies
ability,"['magic', 'brain', 'sports', 'superhero']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
accusation,"['courtroom', 'pointing', 'anger', 'defense']","['association', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'applause', 'graduation', 'sweat']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
activity,"['sweat', 'playground', 'energy', 'heartbeat']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['casino', 'smoke', 'isolation', 'recovery']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
admiration,"['applause', 'mentor', 'spotlight', 'portrait']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['chess', 'height', 'race', 'secrets']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
adventure,"['mountain', 'backpack', 'treasure', 'map']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
advice,"['parent', 'crossroads', 'coffee', 'mistake']","['social constellation', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['tears', 'screaming', 'waiting', 'hospital']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['handshake', 'pen', 'nodding', 'boardroom']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
amazement,"['fireworks', 'gasp', 'magic', 'wide eyes']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['mountain', 'suit', 'sweat', 'trophy']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambush,"['jungle', 'camouflage', 'night', 'fear']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['roller coaster', 'carnival', 'clown', 'smile']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fire', 'shouting', 'red', 'storm']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
anxiety,"['exam', 'heartbeat', 'pacing', 'clock']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
apology,"['flowers', 'mistake', 'tears', 'letter']","['association', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
appearance,"['mirror', 'camera', 'mask', 'stage']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['smell', 'kitchen', 'buffet', 'stomach']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
application,"['interview', 'screen', 'nervous', 'signature']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
aptitude,"['test', 'brain', 'career', 'piano']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['shouting', 'courtroom', 'tears', 'pointing']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
art,"['canvas', 'gallery', 'emotion', 'color']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['ratio', 'slope', 'grammar', 'planets']","['other abstract concept', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
assassination,"['sniper', 'politics', 'conspiracy', 'president']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['risk', 'argument', 'blindfold', 'trap']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
astonishment,"['magic', 'jaw', 'gasp', 'fireworks']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['castle', 'sword', 'panic', 'night']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
attention,"['spotlight', 'classroom', 'billboard', 'siren']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
