word,properties,codes,frequencies
ability,"['superhero', 'test', 'brain', 'training']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
accusation,"['pointing finger', 'courtroom', 'argument', 'shock']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'sweat', 'stage', 'applause']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
activity,"['gym', 'sweat', 'energy', 'calendar']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['casino', 'phone', 'secret', 'debt']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
admiration,"['applause', 'mentor', 'trophy', 'pedestal']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['chess', 'height', 'wealth', 'race']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['backpack', 'mountains', 'adrenaline', 'map']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
advice,"['mentor', 'crossroads', 'mistake', 'coffee']","['social constellation', 'association', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
agony,"['screaming', 'heartbreak', 'hospital', 'sweating']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['handshake', 'pen', 'nodding', 'table']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['magic', 'stars', 'gasp', 'fireworks']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['mountain', 'late nights', 'ladder', 'stars']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['camouflage', 'bushes', 'darkness', 'adrenaline']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
amusement,"['rollercoaster', 'cotton candy', 'ticket', 'carousel']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anger,"['red', 'fire', 'yelling', 'traffic']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
anxiety,"['exam', 'sweating', 'crowd', 'pacing']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
apology,"['flowers', 'guilt', 'mistake', 'letter']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
appearance,"['mirror', 'makeup', 'interview', 'confidence']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
appetite,"['food', 'stomach', 'cooking', 'restaurant']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
application,"['interview', 'phone', 'deadline', 'waiting']","['social constellation', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
aptitude,"['test', 'puzzle', 'brain', 'career']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['shouting', 'lawyer', 'logic', 'stress']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
art,"['museum', 'canvas', 'paintbrush', 'emotion']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['moon', 'puzzle', 'lens', 'window']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
assassination,"['politics', 'sniper', 'history', 'tragedy']","['other abstract concept', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
assumption,"['risk', 'science', 'argument', 'leap']","['internal state and emotion', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
astonishment,"['wide eyes', 'magic', 'fireworks', 'gasp']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
attack,"['sword', 'fear', 'night', 'shield']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
attention,"['spotlight', 'teacher', 'siren', 'salute']","['association', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
attraction,"['magnet', 'rollercoaster', 'heartbeat', 'perfume']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
beauty,"['rose', 'sunset', 'art', 'mirror']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
being,"['breath', 'heartbeat', 'energy', 'soul']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
betrayal,"['knife', 'tears', 'secret', 'shadow']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
blackmail,"['secret', 'photos', 'money', 'envelope']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
boredom,"['clock', 'yawn', 'classroom', 'rain']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
boycott,"['signs', 'store', 'solidarity', 'bus']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
bravery,"['firefighter', 'lion', 'medal', 'sword']","['social constellation', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
career,"['ladder', 'office', 'suit', 'future']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
carefulness,"['tiptoe', 'glass', 'tweezers', 'ice']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
catastrophe,"['rubble', 'sirens', 'panic', 'tears']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
caution,"['yellow', 'cone', 'brakes', 'ice']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
challenge,"['mountain', 'sweat', 'puzzle', 'trophy']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
chaos,"['tornado', 'sirens', 'toddlers', 'debris']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
character,"['book', 'stage', 'morals', 'font']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
charm,"['bracelet', 'smile', 'prince', 'luck']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
comfort,"['blanket', 'fireplace', 'tea', 'pajamas']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
commitment,"['ring', 'marathon', 'anchor', 'time']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
comparison,"['scale', 'shopping', 'envy', 'graph']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
compassion,"['tears', 'warmth', 'shelter', 'blanket']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
competence,"['trust', 'promotion', 'certificate', 'toolkit']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
compromise,"['bridge', 'handshake', 'balance', 'marriage']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
compulsion,"['locks', 'soap', 'casino', 'pacing']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
confession,"['priest', 'guilt', 'whisper', 'relief']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
conflict,"['tears', 'court', 'silence', 'distance']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
consideration,"['scales', 'door', 'silence', 'contract']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
consolation,"['prize', 'defeat', 'shoulder', 'chocolate']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
contempt,"['sneer', 'court', 'cold', 'villain']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
convention,"['lanyard', 'hotel', 'speech', 'cosplay']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
cooperation,"['ants', 'puzzle', 'gears', 'handshake']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
courage,"['lion', 'firefighter', 'cliff', 'shield']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
creativity,"['canvas', 'lightbulb', 'paint', 'spark']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
crime,"['jail', 'alley', 'siren', 'fingerprint']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
criticism,"['red pen', 'tears', 'stage', 'improvement']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
cruelty,"['tears', 'cage', 'villain', 'cold']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
culture,"['art', 'food', 'language', 'museum']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
curiosity,"['cat', 'child', 'keyhole', 'space']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
custom,"['passport', 'suit', 'festival', 'motorcycle']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
danger,"['red', 'siren', 'cliff', 'fire']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
death,"['funeral', 'tears', 'scythe', 'silence']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
decision,"['crossroads', 'coin flip', 'gavel', 'future']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
demand,"['supply', 'ransom', 'boss', 'strike']","['other abstract concept', 'association', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
desire,"['fire', 'chocolate', 'reaching', 'secret']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
desperation,"['sweat', 'clock', 'cage', 'desert']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
destruction,"['rubble', 'bomb', 'fire', 'dust']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
detection,"['radar', 'fingerprint', 'beep', 'crime scene']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
