word,rating
suit,2
performance,2
cognition,2
hat,1
disappointment,4
city,2
independence,4
hotel,2
guilt,5
bubble,1
marriage,7
neighborhood,4
adversity,2
crown,1
fisherman,2
peach,1
lion,1
vapor,1
fantasy,2
advice,5
metaphor,1
blade,1
arc,1
lamp,1
square,1
accident,2
attitude,4
material,1
outcome,1
error,1
puddle,1
comparison,2
regulation,2
cowardice,3
engagement,6
site,1
professor,3
mosquito,1
mold,1
irony,2
contempt,5
purpose,2
knife,1
opportunity,2
curfew,1
despair,3
anxiety,3
cloth,1
truck,1
stride,1
three,1
mind,2
sword,1
spider,1
baby,5
inn,1
bullet,1
trumpet,1
costume,1
leopard,1
diversity,3
river,1
duty,4
math,1
bell,1
ceiling,1
blood,3
landscape,1
photograph,2
consideration,4
chief,3
witness,4
insight,2
fear,4
bird,1
butter,1
equality,5
perception,2
availability,2
weather,1
hierarchy,3
toilet,1
principle,2
propeller,1
future,2
riddle,1
promotion,2
annoyance,3
advantage,1
spelling,1
key,1
typewriter,1
sight,1
occasion,2
gun,1
odor,1
ambulance,1
past,2
lane,1
decision,2
volt,1
band,3
ocean,1
sedative,1
rabbit,1
opposition,3
clean,1
boy,5
riot,2
nerve,1
confidence,4
frustration,3
specialist,2
recognition,4
kitten,1
pawn,1
selection,1
mile,1
genuine,2
beetle,1
job,2
towel,1
issue,2
dynasty,3
sandal,1
establishment,1
dagger,1
neck,2
stapler,1
fight,5
lightning,1
lunch,3
second,1
child,6
exclusion,5
description,1
art,2
suggestion,4
development,2
magnitude,1
institute,1
sow,1
alley,1
time,2
honesty,5
produce,1
arrangement,3
bag,1
intention,3
group,5
body,3
rebel,2
midnight,1
drama,3
distraction,1
bracelet,2
proportion,1
horse,1
crime,4
core,1
personality,5
park,2
disaster,1
cocktail,2
suspect,3
philosophy,1
literature,1
limitation,2
magic,1
conscience,4
teacher,4
destiny,2
murder,5
assistance,5
escape,2
affection,7
ability,2
cake,2
football,3
brain,1
psalm,2
fountain,1
imagination,1
state,1
majority,2
tool,1
incentive,2
stranger,5
interaction,7
enemy,6
stick,1
leader,4
competence,2
bedroom,3
cottage,1
pest,1
subtraction,1
lake,1
jacket,1
volume,1
spirit,3
orchestra,3
improvement,2
darkness,1
chicken,1
mileage,1
steam,1
thought,2
criticism,4
reality,1
segment,1
robin,1
student,3
dozen,1
diet,1
rent,2
charity,4
security,3
helplessness,4
sadness,4
sole,1
apple,1
file,1
proof,1
island,1
reflex,1
intelligence,2
accomplishment,2
lettuce,1
physics,1
vocabulary,1
saloon,2
disagreement,6
revenge,5
protection,5
visitor,3
alphabet,1
brevity,1
synagogue,3
wolf,1
shrimp,1
duration,1
lamb,1
circuit,1
cup,1
conclusion,1
want,3
preference,3
grammar,1
reinforcement,2
idiom,1
forest,1
worry,4
branch,1
orchid,1
oven,1
effect,1
salary,2
atom,1
variety,1
beauty,2
assumption,2
republic,1
object,1
belief,3
combination,1
guide,3
factory,1
real,1
effort,2
chocolate,2
flavor,1
composer,2
cucumber,1
hobby,2
empire,2
topic,1
pool,2
ally,6
mercy,5
scent,1
beaver,1
theory,1
drum,1
opinion,3
border,1
nose,1
safety,3
appeal,3
correspondent,3
number,1
tree,1
traveler,2
television,1
refrigerator,1
disgust,4
crisis,2
cause,1
lobster,1
shark,1
temperature,1
satisfaction,3
ditch,1
shame,5
flask,1
supply,1
menu,1
calculation,1
outfit,1
deputy,2
miracle,2
increase,1
lemon,1
attention,3
month,1
