word,properties,codes,frequencies
ability,"['dexterity', 'training', 'muscle', 'potential']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
accusation,"['finger', 'courtroom', 'betrayal', 'silence']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['marathon', 'diploma', 'trophy', 'summit']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
activity,"['movement', 'schedule', 'sweat', 'engagement']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['cycle', 'isolation', 'recovery', 'triggers']","['other abstract concept', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
admiration,"['applause', 'pedestal', 'inspiration', 'gaze']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
advantage,"['headstart', 'leverage', 'peak', 'chess']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['compass', 'map', 'mountain', 'discovery']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
advice,"['mentor', 'crossroads', 'roadmap', 'listening']","['social constellation', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
agony,"['scream', 'marathon', 'thorn', 'shipwreck']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'nod', 'compromise']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['wide-eyes', 'silence', 'stars', 'gasp']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'marathon', 'blueprint', 'summit']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['thicket', 'silence', 'predator', 'surprise']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
amusement,"['rollercoaster', 'laughter', 'carnival', 'ticket']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['heat', 'clenched', 'injustice', 'thunder']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['heartbeat', 'shadows', 'deadline', 'knot']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
apology,"['kneeling', 'letter', 'forgiveness', 'regret']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'fashion', 'disguise', 'observation']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hunger', 'banquet', 'cravings', 'digestion']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
application,"['smartphone', 'interview', 'glue', 'thesis']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
