word,properties,codes,frequencies
ability,"['talent', 'skill', 'learning', 'success']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['courtroom', 'finger-pointing', 'defense', 'scandal']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
achievement,"['trophy', 'graduation', 'effort', 'mountain']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
activity,"['exercise', 'schedule', 'playground', 'energy']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['craving', 'relapse', 'isolation', 'obsession']","['internal state and emotion', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['applause', 'role model', 'trophy', 'inspiration']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['lead', 'competition', 'strategy', 'head start']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['backpack', 'jungle', 'map', 'treasure']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
advice,"['mentor', 'warning', 'decision', 'mistake']","['social constellation', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'tears', 'hospital', 'heartbreak']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'nod', 'signatures']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['fireworks', 'wide eyes', 'magic trick', 'silence']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'trophy', 'late nights', 'promotion']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['forest', 'surprise', 'soldiers', 'trap']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['carnival', 'laughter', 'rollercoaster', 'popcorn']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'red face', 'clenched fists', 'argument']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
anxiety,"['heartbeat', 'sweating', 'exam', 'insomnia']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
apology,"['mistake', 'regret', 'forgiveness', 'awkwardness']","['association', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
appearance,"['mirror', 'first-impression', 'outfit', 'confidence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
appetite,"['hunger', 'food', 'stomach', 'dinner']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
application,"['form', 'deadline', 'interview', 'approval']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
aptitude,"['puzzle', 'talent show', 'quick learner', 'test scores']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
argument,"['shouting', 'tension', 'disagreement', 'apology']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
art,"['paint', 'gallery', 'creativity', 'canvas']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'perspective', 'side', 'detail']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
assassination,"['political figure', 'sniper', 'conspiracy', 'headlines']","['social constellation', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['mistake', 'guess', 'judgment', 'stereotype']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
astonishment,"['wide eyes', 'sudden silence', 'magic trick', 'dropped jaw']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
attack,"['alarm', 'sirens', 'panic', 'defense']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
attention,"['spotlight', 'classroom', 'distraction', 'eyes']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
attraction,"['magnet', 'amusement park', 'chemistry', 'gaze']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
beauty,"['mirror', 'flowers', 'elegance', 'glow']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
being,"['existence', 'human', 'alive', 'presence']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
betrayal,"['knife', 'secret', 'tears', 'back']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
blackmail,"['secret', 'threat', 'money', 'scandal']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['waiting room', 'clock-watching', 'rainy afternoon', 'fidgeting']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
boycott,"['protest', 'company', 'refusal', 'strike']","['social constellation', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
bravery,"['battlefield', 'firefighter', 'leap', 'lion']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
career,"['office', 'promotion', 'interview', 'ambition']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
carefulness,"['glass', 'checklist', 'crossing', 'gloves']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
catastrophe,"['earthquake', 'sirens', 'smoke', 'panic']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
caution,"['wet floor', 'yellow sign', 'crossroads', 'sharp edge']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
challenge,"['mountain', 'puzzle', 'effort', 'competition']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
chaos,"['traffic', 'shouting', 'tornado', 'clutter']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
character,"['story', 'personality', 'role', 'development']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
charm,"['bracelet', 'magic', 'smile', 'luck']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
comfort,"['blanket', 'warm tea', 'sofa', 'fireplace']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
commitment,"['wedding ring', 'promise', 'late nights', 'discipline']","['association', 'other abstract concept', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
comparison,"['chart', 'difference', 'ranking', 'side-by-side']","['association', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
compassion,"['helping', 'tears', 'hospital', 'kindness']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
competence,"['toolbox', 'certification', 'steady hands', 'solved problem']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
compromise,"['negotiation', 'middle ground', 'sacrifice', 'agreement']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
compulsion,"['ritual', 'urge', 'repetition', 'anxiety']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
confession,"['guilt', 'church', 'honesty', 'secrets']","['internal state and emotion', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
conflict,"['argument', 'tension', 'war', 'disagreement']","['social constellation', 'internal state and emotion', 'social constellation', 'social constellation']","[0.0, 0.25, 0.75, 0.0]"
consideration,"['pause', 'manners', 'gift', 'carefulness']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
consolation,"['funeral', 'tears', 'shoulder', 'silence']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
contempt,"['sneer', 'courtroom', 'betrayal', 'cold stare']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
convention,"['badges', 'expo hall', 'keynote', 'networking']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
cooperation,"['teamwork', 'puzzle', 'handshake', 'project']","['social constellation', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
courage,"['firefighter', 'cliff edge', 'speaking up', 'storm']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
creativity,"['paint', 'brainstorm', 'imagination', 'canvas']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
crime,"['police', 'prison', 'investigation', 'danger']","['social constellation', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.5, 0.25]"
