word,properties,codes,frequencies
ability,"['talent', 'skill', 'effort', 'success']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'scandal', 'denial']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['trophy', 'graduation', 'applause', 'mountain']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
activity,"['gym', 'schedule', 'movement', 'playground']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['craving', 'withdrawal', 'relapse', 'dependency']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['applause', 'portrait', 'achievement', 'sparkle']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
advantage,"['head start', 'competition', 'leverage', 'winning']","['association', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
adventure,"['backpack', 'forest', 'map', 'unknown']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
advice,"['mentor', 'warning', 'decision', 'conversation']","['social constellation', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
agony,"['scream', 'hospital', 'tears', 'burning']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'signatures', 'negotiation']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
amazement,"['fireworks', 'wide eyes', 'magic trick', 'gasp']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'promotion', 'late nights', 'mountain']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['forest', 'surprise', 'soldiers', 'trap']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['carnival', 'laughter', 'rollercoaster', 'clown']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'clenched fists', 'argument', 'red face']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
anxiety,"['racing heart', 'exams', 'sleepless nights', 'sweaty palms']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
apology,"['mistake', 'regret', 'forgiveness', 'awkwardness']","['association', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
appearance,"['mirror', 'first impression', 'outfit', 'confidence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
appetite,"['hunger', 'meal', 'stomach', 'restaurant']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
application,"['form', 'deadline', 'interview', 'approval']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
aptitude,"['exam', 'talent', 'learning', 'skill']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['shouting', 'tension', 'disagreement', 'apology']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
art,"['museum', 'paint', 'canvas', 'gallery']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
aspect,"['angle', 'perspective', 'side', 'detail']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
assassination,"['sniper', 'political', 'conspiracy', 'security']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['doubt', 'misunderstanding', 'shortcut', 'risk']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
astonishment,"['wide eyes', 'dropped jaw', 'sudden silence', 'magic trick']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['alarm', 'fists', 'siren', 'chaos']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
attention,"['classroom', 'spotlight', 'focus', 'warning']","['social constellation', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
attraction,"['magnet', 'amusement park', 'chemistry', 'gaze']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
beauty,"['mirror', 'flowers', 'elegance', 'confidence']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
being,"['existence', 'presence', 'consciousness', 'life']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
