word,properties,codes,frequencies
ability,"['talent', 'practice', 'confidence', 'success']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
accusation,"['courtroom', 'finger-pointing', 'denial', 'scandal']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['trophy', 'graduation', 'applause', 'mountain']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
activity,"['gym', 'schedule', 'movement', 'energy']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['craving', 'withdrawal', 'relapse', 'obsession']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
admiration,"['applause', 'role model', 'standing ovation', 'bright eyes']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
advantage,"['competition', 'lead', 'strategy', 'winning']","['social constellation', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['backpack', 'jungle', 'map', 'risk']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
advice,"['mentor', 'warning', 'choices', 'conversation']","['social constellation', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
agony,"['scream', 'hospital', 'tears', 'injury']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'signatures', 'compromise']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['fireworks', 'widened eyes', 'magic trick', 'gasp']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'promotion', 'late nights', 'mountain']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['forest', 'surprise', 'soldiers', 'trap']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['rollercoaster', 'laughter', 'carnival', 'popcorn']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'clenched fists', 'argument', 'red face']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
anxiety,"['racing heart', 'sleepless night', 'sweaty palms', 'overthinking']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
apology,"['mistake', 'guilt', 'forgiveness', 'awkwardness']","['association', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['mirror', 'first-impression', 'clothing', 'confidence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
appetite,"['hunger', 'meal', 'cravings', 'stomach']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
application,"['job', 'deadline', 'form', 'interview']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
aptitude,"['exam', 'talent', 'workshop', 'problem-solving']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['shouting', 'tension', 'disagreement', 'apology']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
art,"['paint', 'gallery', 'canvas', 'museum']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
aspect,"['angle', 'perspective', 'moon', 'detail']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['sniper', 'political', 'conspiracy', 'target']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
assumption,"['guess', 'bias', 'misunderstanding', 'expectation']","['internal state and emotion', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
astonishment,"['wide eyes', 'dropped jaw', 'magic trick', 'sudden news']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
attack,"['alarm', 'defense', 'fear', 'siren']","['association', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
attention,"['spotlight', 'classroom', 'focus', 'interruption']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
attraction,"['magnet', 'amusement park', 'chemistry', 'gaze']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
beauty,"['mirror', 'flower', 'elegance', 'smile']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
being,"['existence', 'consciousness', 'presence', 'life']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['broken trust', 'knife', 'secret', 'tears']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
blackmail,"['secret', 'threat', 'money', 'scandal']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['waiting room', 'clock-watching', 'blank stare', 'rainy afternoon']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
boycott,"['protest', 'strike', 'products', 'injustice']","['social constellation', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
bravery,"['firefighter', 'battlefield', 'lion', 'storm']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
career,"['office', 'promotion', 'resume', 'ambition']","['sensorimotor feature', 'other abstract concept', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['glass', 'ladder', 'stitching', 'map']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
catastrophe,"['earthquake', 'panic', 'sirens', 'ruins']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
caution,"['wet floor', 'warning sign', 'yellow light', 'careful steps']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
challenge,"['mountain', 'puzzle', 'effort', 'deadline']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
