word,properties,codes,frequencies
ability,"['climb', 'solve', 'create', 'adapt']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'betrayal', 'silence', 'blame']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
achievement,"['medal', 'climb', 'breakthrough', 'applause']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
activity,"['dance', 'hike', 'game', 'storm']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['compulsive behavior', 'physiological dependence', 'social isolation', 'mental escape']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
admiration,"['applause', 'mentor', 'awe', 'triumph']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['climb', 'win', 'shelter', 'leap']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
adventure,"['mountain peak', 'lost map', 'dragon’s lair', 'midnight river']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
advice,"['mentor', 'puzzle', 'compass', 'trust']","['social constellation', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'silence', 'fear', 'collapse']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
agreement,"['contract', 'compromise', 'harmony', 'pact']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
amazement,"['awe-struck silence', 'falling stars', 'startled gasp', 'wonder-filled eyes']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
ambition,"['climb', 'rival', 'goal', 'fire']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
ambush,"['stealth', 'surprise', 'danger', 'tension']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
amusement,"['circus', 'laughter', 'roller coaster', 'popcorn']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'betrayal', 'fist', 'storm']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['crowded elevator', 'racing heart', 'silent scream', 'trembling hands']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.25, 0.0]"
apology,"['broken vase', 'quiet room', 'handwritten note', 'tearful smile']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'stage', 'shadow', 'costume']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
appetite,"['midnight snack', 'spicy curry', 'hungry traveler', 'dessert craving']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
application,"['form', 'server', 'interface', 'error']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['math genius', 'musical prodigy', 'athletic prowess', 'linguistic fluency']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['shouting', 'silence', 'breakup', 'red face']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
art,"['brushstrokes', 'museum', 'rebellion', 'silence']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
aspect,"['shadow', 'texture', 'angle', 'taste']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
assassination,"['gunpowder', 'shadow', 'silence', 'blood']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
assumption,"['bias', 'error', 'trust', 'leap']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
astonishment,"['thunder', 'sudden silence', 'frozen statue', 'spilled coffee']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['chaos', 'fear', 'strategy', 'defense']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
attention,"['spotlight', 'classroom', 'headphones', 'stage']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['magnetic pull', 'crowded street', 'silent gaze', 'glowing aura']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
beauty,"['mirror', 'garden', 'silence', 'glow']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
being,"['solitude', 'transformation', 'existence', 'awareness']","['social constellation', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
