word,properties,codes,frequencies
ability,"['climb', 'code', 'dance', 'build']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
accusation,"['courtroom', 'silence', 'betrayal', 'blame']","['association', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['trophy', 'milestone', 'pride', 'breakthrough']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
activity,"['gym', 'dance', 'hike', 'game']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
addiction,"['cravings', 'escape', 'routine', 'decay']","['internal state and emotion', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
admiration,"['award', 'mentor', 'awe', 'applause']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['negotiation', 'strategy', 'edge', 'lift']","['social constellation', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['mountains', 'pirate ship', 'hidden cave', 'stormy sea']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
advice,"['mentor', 'decision', 'clarity', 'growth']","['social constellation', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
agony,"['silent scream', 'broken vow', 'trembling hands', 'suffocating silence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['treaty', 'compromise', 'contract', 'consensus']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
amazement,"['startled silence', 'glowing eyes', 'spontaneous dance', 'whispered awe']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
ambition,"['climb', 'goal', 'drive', 'leap']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
ambush,"['shadow', 'surprise', 'tension', 'silence']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
amusement,"['clown', 'arcade', 'laughter', 'circus']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['fist', 'betrayal', 'fire', 'silence']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
anxiety,"['racing heart', 'crowded room', 'silent scream', 'tangled thoughts']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
apology,"['tears', 'silence', 'forgiveness', 'broken glass']","['internal state and emotion', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'costume', 'shadow', 'gaze']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hungry stomach', 'restaurant chatter', 'snack time', 'food coma']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
application,"['phone', 'server', 'form', 'user']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
aptitude,"['mastery', 'precision', 'natural talent', 'rapid learning']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
