word,properties,codes,frequencies
ability,"['climb', 'solve', 'adapt', 'create']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'betrayal', 'silence', 'guilt']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['medal', 'breakthrough', 'pride', 'celebration']","['association', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
activity,"['dance', 'gym', 'hike', 'board game']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
addiction,"['compulsive scrolling', 'nicotine haze', 'sugar rush', 'silent withdrawal']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
admiration,"['applause', 'mentor', 'quiet awe', 'glowing eyes']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['climb', 'win', 'leap', 'rise']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
adventure,"['mountain climb', 'pirate ship', 'jungle maze', 'starlit campfire']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
advice,"['mentor', 'puzzle', 'path', 'calm']","['social constellation', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
agony,"['scream', 'broken heart', 'suffocating silence', 'trembling hands']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
agreement,"['contract', 'compromise', 'handshake', 'peace']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
amazement,"['awe-inspiring sky', 'first-time flight', 'child’s wonder', 'cosmic silence']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
ambition,"['climb', 'rival', 'map', 'fire']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
ambush,"['stealth', 'surprise', 'danger', 'tension']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
amusement,"['circus', 'laughter', 'popcorn', 'clown']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'clenched fists', 'broken silence', 'stormy sky']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
anxiety,"['crowded room', 'ticking clock', 'whispered fears', 'trembling hands']","['social constellation', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
apology,"['broken glass', 'silent tears', 'phone call', 'handwritten note']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
appearance,"['mirror', 'stage', 'disguise', 'shadow']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
appetite,"['midnight snack', 'spice blend', 'hunger drum', 'meal prep']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
application,"['form', 'submit', 'error', 'login']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
aptitude,"['math puzzle', 'musical rhythm', 'chess strategy', 'coding logic']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
argument,"['shouting', 'broken silence', 'raised voices', 'emotional rift']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
art,"['brushstroke', 'museum', 'creative rebellion', 'silent storytelling']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['shadow', 'texture', 'rhythm', 'mystery']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['gun', 'silence', 'fear', 'power']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
assumption,"['bias', 'deception', 'logic', 'surprise']","['association', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
astonishment,"['thunder', 'frozen silence', 'sudden revelation', 'startled gasp']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
attack,"['sword', 'betrayal', 'chaos', 'fear']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
attention,"['spotlight', 'whisper', 'focus', 'silence']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
attraction,"['magnetic pull', 'spontaneous dance', 'glowing aura', 'silent gaze']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
beauty,"['mirror', 'petals', 'quiet', 'grace']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
being,"['solitude', 'curiosity', 'transformation', 'silence']","['social constellation', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
