word,properties,codes,frequencies
abominable,"['Extremely hateful', 'Morally disgusting', 'Shockingly bad', 'Deserving strong condemnation', 'Provokes revulsion']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accessible,"['Easy to reach', 'Can be entered or used', 'Not blocked by barriers', 'Understandable to many people', 'Designed for people with disabilities']","['entity', 'entity', 'introspective', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
accurate,"['Matches reality', 'Free of mistakes', 'Exact measurement', 'Correct in detail', 'Trusted results']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
accusation,"['Claim of wrongdoing', 'Directed at someone', 'Often without proof', 'Common in arguments or court', 'Blames a person for an act']","['taxonomic', 'situation', 'introspective', 'situation', 'situation']","[0.2, 0.0, 0.6, 0.2]"
admiration,"['Respectful positive feeling', 'For excellence or character', 'Looking up to someone', 'Often inspired by achievements', 'Can include praise without desire']","['introspective', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
adoring,"['Looking at someone with great affection', 'Warm, tender expression', 'Full of love and admiration', 'Often shown toward a cherished person', 'Gentle, devoted attention']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling', 'Toward a person or pet', 'Gentle caring', 'Shown by hugs or kind words', 'More tender than mere liking']","['introspective', 'situation', 'entity', 'situation', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
affirmation,"['Statement of support', 'Confirms something true', 'Positive declaration', 'Expresses agreement', 'Often spoken for encouragement']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affordable,"['Low cost', 'Within budget', 'Easy to pay for', 'Not financially burdensome', 'Reasonably priced']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
aging,"['Growing older', 'Happens over time', 'Hair grays', 'Skin wrinkles', 'Body weakens']","['taxonomic', 'situation', 'entity', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
agitation,"['Restless movement', 'Heightened emotional upset', 'Pacing or fidgeting', 'Disturbed calm', 'Often from stress or irritation']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
agree,"['Same opinion', 'Say yes', 'Accept a proposal', 'Between people in discussion', 'No objection']","['entity', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
amazing,"['Causes wonder', 'Better than expected', 'Strong positive reaction', 'Hard to believe', 'Makes people impressed']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Mild pleasure', 'Caused by something funny', 'Small smile', 'Entertained, not serious', 'Brief lighthearted reaction', nan]","['introspective', 'situation', 'entity', 'taxonomic', 'introspective', 'entity']","[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]"
angry,"['Raised voice', 'Frowning face', 'After unfair treatment', 'Wants to argue', 'Strong displeasure']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
angst,"['Vague inner dread', 'Restless emotional turmoil', 'Common in adolescence', 'Brooding, dissatisfied mood', 'Existential worry about life']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
annoyed,"['Mild irritation', 'By repeated bother', 'Wants it to stop', 'Eye-rolling, sighing', 'Less intense than anger']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
anxious,"['Worried anticipation', 'Uneasy about what might happen', 'Restless, hard to relax', 'Before an exam or big event', 'Tense stomach, racing thoughts']","['introspective', 'introspective', 'entity', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
appeal,"['Attracts interest', 'Makes people like it', 'Pleasing quality', 'Often in looks or style', 'Draws admiration or desire']","['situation', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
appreciation,"['Feeling thankful', 'Recognizing value', 'For kindness or beauty', 'Shown with praise', 'Respectful acknowledgment']","['introspective', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.4, 0.2]"
apprehensive,"['Uneasy about what may happen', 'Before a difficult event', 'Expecting possible trouble', 'Nervous, watchful body tension', 'Hesitant, not fully reassured']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
ashamed,"['After doing something wrong', 'Want to hide your face', 'Embarrassed by yourself', ""Avoid others' eyes"", 'Feeling personal disgrace']","['situation', 'situation', 'taxonomic', 'situation', 'introspective']","[0.2, 0.0, 0.6, 0.2]"
assassinate,"['Deliberately kill', 'Specific important person', 'Usually political motive', 'Planned, targeted attack', 'Often sudden, public act']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Sudden shock', 'Eyes wide', 'Mouth open', 'Unexpected news', 'Strong disbelief']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
atrocity,"['Extremely cruel act', 'Shocks moral conscience', 'Often during war', 'Large-scale human suffering', 'Deliberate brutality']","['taxonomic', 'introspective', 'situation', 'entity', 'taxonomic']","[0.4, 0.2, 0.2, 0.2]"
avenge,"['Respond to a wrong done', 'Punish the offender', 'Act for someone harmed', 'After injury or insult', 'Seek justice through retaliation']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
aversion,"['Strong dislike', 'Pulling away', 'Feeling repelled', 'Avoid on purpose', 'Toward a thing or activity']","['introspective', 'entity', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.4, 0.4]"
blessing,"['Helpful gift', 'Brings good fortune', 'Often felt grateful for', 'Can be spoken in prayer', 'Seen as coming from God']","['entity', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
bliss,"['Extreme happiness', 'Deep inner peace', 'Feels almost perfect', 'Often brief, overwhelming feeling', 'Experienced in joyful, serene moments']","['taxonomic', 'taxonomic', 'introspective', 'entity', 'situation']","[0.4, 0.2, 0.2, 0.2]"
brave,"['Faces danger', 'Acts despite fear', 'In risky situations', 'Stands up for others', 'Steady under threat']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
calamity,"['Sudden severe misfortune', 'Causes great damage', 'Often affects many people', 'Brings suffering and loss', 'Disaster-level event']","['entity', 'entity', 'situation', 'entity', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
callous,"['Emotionally unfeeling', ""Ignores others' pain"", 'Cold reaction', 'Harsh, insensitive behavior', 'Little sympathy or remorse']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
carelessness,"['Lack of attention', 'Making avoidable mistakes', 'Ignoring possible consequences', 'Hasty, sloppy behavior', 'Often causes accidents']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
charitable,"['Gives to others', 'Helps the needy', 'Generous with money', 'Kindhearted actions', 'Donates without reward']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
cheerful,"['Smiling often', 'Bright mood', 'Positive attitude', 'Lighthearted behavior', 'Full of happiness']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
childlike,"['Innocent', 'Wonder-filled', 'Playful', 'Naive', 'Youthful manner']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clever,"['Quick-thinking', 'Solves problems easily', 'Uses ingenuity', 'Learns fast', 'Finds smart solutions']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clueless,"['Unaware', ""Doesn't understand"", 'Misses obvious hints', ""Confused about what's happening"", 'Lacks knowledge or insight']","['taxonomic', 'entity', 'situation', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
cocky,"['Overconfident', 'Acts superior', 'Brags about self', 'Smug attitude', 'Underestimates others']","['taxonomic', 'situation', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.6, 0.0]"
coerce,"['Force unwillingly', 'Pressure with threats', 'Make someone comply', 'Against their will', 'Often through intimidation']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
commitment,"['Promise to keep', 'Long-term dedication', 'Sticking with it', 'Obligation accepted', 'Not easily abandoned']","['taxonomic', 'entity', 'situation', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
compassionate,"['Feels others’ pain', 'Wants to help', 'Gentle in suffering', 'Kind to the vulnerable', 'Understanding, not harsh', nan]","['introspective', 'introspective', 'situation', 'situation', 'entity', 'introspective']","[0.0, 0.16666666666666666, 0.3333333333333333, 0.5]"
completion,"['Finishing of a task', 'Reaching the end', 'All parts done', 'Nothing left unfinished', 'Final stage of a process']","['situation', 'situation', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.4, 0.2]"
