word,properties,codes,frequencies
abominable,"['Extremely hateful', 'Morally shocking', 'Deserving disgust', 'Deeply offensive', 'Worse than merely bad']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
accessible,"['Easy to reach', 'Simple to use', 'Open to everyone', 'Not blocked by barriers', 'Designed for disabilities']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['Matches reality', 'Free of mistakes', 'Precise measurement', 'Correct detail', 'Reliable result']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accusation,"['Claim of wrongdoing', 'Directed at a person', 'States they did something bad', 'Often without proof', 'Common in arguments or court']","['entity', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
admiration,"['Respect for excellence', 'Warm positive feeling', 'Toward a person or achievement', 'Looking up to someone', 'Often inspired by skill or character']","['introspective', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.6, 0.4]"
adoring,"['Looking at someone with deep affection', 'Warm, tender expression', 'Full of fond attention', 'Often toward a loved one', 'Showing devoted love']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling toward someone', 'Shown by hugs or gentle words', 'Common in close relationships', 'Caring, tender behavior', 'Emotional fondness, not necessarily romantic']","['introspective', 'situation', 'situation', 'entity', 'taxonomic']","[0.2, 0.2, 0.4, 0.2]"
affirmation,"['Stating something is true', 'Spoken or written confirmation', 'Positive response to a question', 'Used in promises or declarations', 'Can strengthen confidence or belief']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
affordable,"['Low cost', 'Within budget', 'Easy to pay for', 'Not financially burdensome', 'Reasonably priced']","['entity', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
aging,"['Growing older', 'Happens over time', 'Hair grays', 'Skin wrinkles', 'Body slowly declines']","['taxonomic', 'situation', 'entity', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
agitation,"['Restless state', 'Nervous movement', 'Unable to stay calm', 'Emotional disturbance', 'Pacing, fidgeting, upset', nan]","['entity', 'entity', 'entity', 'taxonomic', 'entity', 'taxonomic']","[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]"
agree,"['Same opinion', 'Say yes', 'Accept as true', 'Consent to plan', 'No objection']","['entity', 'situation', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
amazing,"['Causes wonder', 'Better than expected', 'Extremely impressive', 'Makes people stare', 'Strong positive reaction']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
amused,"['Mild pleasure', 'Often by something funny', 'Small smile', 'Entertained, not deeply affected', 'Brief lighthearted reaction', nan]","['introspective', 'situation', 'entity', 'taxonomic', 'introspective', 'introspective']","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5]"
angry,"['Strong displeasure', 'Caused by offense or frustration', 'Frowning, tense face', 'Harsh tone, raised voice', 'Wants to confront or lash out']","['introspective', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.4, 0.2]"
angst,"['Deep unease', 'Vague dread', 'Inner turmoil', 'Common in adolescence', 'Brooding, existential feeling', nan]","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'situation', 'taxonomic']","[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]"
annoyed,"['Mildly irritated', 'By repeated small problems', 'Wants it to stop', 'Sighs or eye-rolls', 'Not as intense as angry']","['taxonomic', 'situation', 'introspective', 'entity', 'introspective']","[0.2, 0.2, 0.2, 0.4]"
anxious,"['Worried about what might happen', 'Uneasy before something important', 'Restless, hard to relax', 'Tense body, racing thoughts', 'Often while waiting or anticipating']","['introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.2, 0.4]"
