word,properties,codes,frequencies
abominable,"['Extremely hateful', 'Morally disgusting', 'Shockingly bad', 'Deserving strong disgust', 'Often about acts or behavior']","['introspective', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.0, 0.8]"
accessible,"['Easy to reach', 'Simple to use', 'Open to everyone', 'Not blocked by barriers', 'Usable by people with disabilities']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
accurate,"['Matches reality', 'Free of mistakes', 'Correct measurement', 'Precise result', 'Faithful to facts']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accusation,"['Claim of wrongdoing', 'Directed at a person', 'Often without proof', 'In court or arguments', 'Blames someone for an act']","['entity', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
admiration,"['Warm respect', 'For someone’s qualities', 'Looking up to', 'Often inspired by excellence', 'Positive feeling without wanting to possess']","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Looking at someone with deep love', 'Warm, affectionate expression', 'Full of admiration and devotion', 'Often toward a child or partner', 'Shown through tender attention']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Warm feeling', 'Toward someone close', 'Gentle care', 'Shown by hugs or kind words', 'Less intense than passion']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement', 'Confirms truth', 'Expresses support', 'Often spoken aloud', 'Self-encouragement practice']","['taxonomic', 'situation', 'situation', 'situation', 'situation']","[0.2, 0.0, 0.8, 0.0]"
affordable,"['Low cost', 'Within budget', 'Easy to pay for', 'Not financially burdensome', 'Reasonably priced']","['entity', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
aging,"['Growing older over time', 'Gradual bodily change', 'Wrinkles or gray hair', 'Happens to living things', 'Slow, continuous process']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
agitation,"['Restless state', 'Nervous energy', 'Unable to stay calm', 'Pacing or fidgeting', 'Emotional disturbance']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agree,"['Same opinion', 'Say yes', 'Accept a proposal', 'Two sides match', 'After discussion or request']","['entity', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
amazing,"['Very impressive', 'Better than expected', 'Causes wonder', 'Strong positive reaction', 'People say it about experiences or performances']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
