word,properties,codes,frequencies
abominable,"['Extremely hateful', 'Morally disgusting', 'Shockingly bad', 'Inspires revulsion', 'Deserving condemnation']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
accessible,"['Easy to reach', 'Simple to use', 'Available to many people', 'Not blocked by barriers', 'Includes disabilities']","['entity', 'entity', 'situation', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
accurate,"['Free of mistakes', 'Matches reality', 'Correct measurement', 'Precise result', 'Faithful to facts']","['entity', 'entity', 'taxonomic', 'taxonomic', 'entity']","[0.4, 0.6, 0.0, 0.0]"
accusation,"['Claim of wrongdoing', 'Directed at someone', 'Spoken or written', 'Often without proof yet', 'Common in conflict or court']","['entity', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.2, 0.6, 0.2]"
admiration,"['Respect for excellence', 'Warm positive feeling', 'Often toward a person', 'Inspired by qualities or achievements', 'Looking up to someone']","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Loving gaze', 'Full of affection', 'Looking up to someone', 'Warm, tender attention', 'Often shown toward a beloved person']","['entity', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
affection,"['Warm feeling', 'Directed toward someone', 'Shown by gentle touch', 'Caring, tender behavior', 'Common in close relationships']","['introspective', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
affirmation,"['Positive statement', 'Declares something true', 'Often spoken aloud', 'Used for encouragement', 'Self-help or confidence practice']","['entity', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affordable,"['Low price', 'Within budget', 'Easy to pay for', 'Not financially straining', 'Ordinary people can buy it']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
aging,"['Growing older', 'Gradual bodily change', 'Wrinkles and gray hair', 'Happens over time', 'In people, animals, and things']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
agitation,"['Restless state', 'Nervous energy', 'Unable to stay calm', 'Pacing or fidgeting', 'Caused by worry or upset']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
agree,"['Same opinion', 'Say yes', 'Accept a proposal', 'Think it is true', 'Be in accord']","['entity', 'situation', 'situation', 'introspective', 'entity']","[0.0, 0.4, 0.4, 0.2]"
amazing,"['Causes wonder', 'Better than expected', 'Strongly impressive', 'Makes people say “wow”', 'Rarely disappointing']","['introspective', 'introspective', 'entity', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
amused,"['Mildly entertained', 'Small smile', 'By something funny', 'Lighthearted reaction', 'Not serious laughter']","['taxonomic', 'entity', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
angry,"['Strong displeasure', 'Wants to argue', 'Frowning face', 'Raised voice', 'After unfair treatment']","['introspective', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
angst,"['Deep unease', 'Dread about life', 'Often in adolescence', 'Brooding, restless feeling', 'Inner emotional turmoil']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
annoyed,"['Mild irritation', 'Caused by repeated nuisance', 'Not fully angry', 'Impatient expression', 'Wants it to stop']","['entity', 'situation', 'introspective', 'entity', 'entity']","[0.0, 0.6, 0.2, 0.2]"
anxious,"['Worried about what might happen', 'Uneasy waiting', 'Tense body', 'Restless, hard to relax', 'Before an important event']","['introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.2, 0.4]"
appeal,"['Attractiveness', 'Makes people interested', 'Draws admiration', 'Pleasing quality', 'In products, places, or people']","['taxonomic', 'situation', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.6, 0.0]"
appreciation,"['Recognition of value', 'For help, beauty, or effort', 'Warm thankful feeling', 'Often shown by praise', 'Can increase over time']","['introspective', 'situation', 'introspective', 'situation', 'entity']","[0.0, 0.2, 0.4, 0.4]"
apprehensive,"['Uneasy about what may happen', 'Before a test or difficult conversation', 'Expecting possible trouble', 'Tense, worried body feeling', 'Hesitant, not fully reassured']","['introspective', 'situation', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
