word,properties,codes,frequencies
abominable,"['Extremely hateful', 'Morally offensive', 'Revolting to think about', 'Deserving strong disgust', 'Shockingly bad or evil']","['entity', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
accessible,"['Easy to reach', 'Easy to use', 'Available to many people', 'Understandable without special expertise', 'Designed for people with disabilities']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['Matches reality', 'Free of errors', 'Correct measurement', 'Precise information', 'Faithfully reflects facts']","['entity', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
accusation,"['Claim someone did wrong', 'Directed at a person', 'Often without proof', 'Common in arguments or court', 'Can damage reputation']","['situation', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
admiration,"['Respectful positive feeling', 'Toward someone excellent', 'For skill, character, or beauty', 'Often includes looking up to', 'Can inspire praise or imitation']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
adoring,"['Full of affection', 'Warm, loving gaze', 'Looking up to someone', 'Tender, devoted feeling', 'Often shown toward a beloved person']","['entity', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
affection,"['Warm caring feeling', 'Often toward loved ones', 'Shown by hugs or gentle words', 'More tender than passion', 'Emotional attachment and fondness']","['introspective', 'situation', 'situation', 'introspective', 'taxonomic']","[0.2, 0.0, 0.4, 0.4]"
affirmation,"['Positive declaration', 'Saying yes', 'Confirms truth', 'Supportive self-statement', 'Used for encouragement']","['taxonomic', 'situation', 'situation', 'taxonomic', 'situation']","[0.4, 0.0, 0.6, 0.0]"
affordable,"['Low cost', 'Within budget', 'Easy to pay for', 'Not financially burdensome', 'Reasonably priced']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
aging,"['Growing older over time', 'Gradual physical decline', 'Wrinkles, gray hair', 'Happens to living things', 'Slow lifelong process']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
agitation,"['Restless unease', 'Pacing or fidgeting', 'Mind upset', 'From stress or irritation', 'Hard to stay calm']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
agree,"['Same opinion', 'Accept as true', 'Say yes', 'Between people', 'In discussion or decision']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
amazing,"['Better than expected', 'Causes wonder', 'Very impressive', 'Hard to believe', 'Strongly positive reaction']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Mild pleasure', 'Caused by something funny', 'Often smiling', 'Entertained, not serious', 'Brief lighthearted reaction', nan]","['introspective', 'situation', 'entity', 'taxonomic', 'introspective', 'entity']","[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]"
angry,"['Strong displeasure', 'Face tense', 'Voice sharp', 'After unfairness', 'Wants confrontation']","['introspective', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
angst,"['Deep unease', 'Dread about life', 'Brooding, inward feeling', 'Common in adolescence', 'Restless dissatisfaction']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
annoyed,"['Mild irritation', 'Caused by interruptions', 'Eye-rolling, sighing', 'Impatient, tense feeling', 'Less intense than anger']","['taxonomic', 'situation', 'entity', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
anxious,"['Worried about what might happen', 'Uneasy before something important', 'Restless, hard to relax', 'Mind racing with concern', 'Tense, nervous feeling']","['introspective', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
appeal,"['Request for help', 'Addressed to authority', 'Seeks reversal of decision', 'Formal legal process', 'Also attractiveness to others']","['situation', 'situation', 'situation', 'taxonomic', 'taxonomic']","[0.4, 0.0, 0.6, 0.0]"
appreciation,"['Recognizing value', 'Gratitude for something', 'Positive regard', 'Often shown by thanks', 'Can increase over time']","['introspective', 'introspective', 'introspective', 'situation', 'entity']","[0.0, 0.2, 0.2, 0.6]"
apprehensive,"['Uneasy about what might happen', 'Before bad news or a risky event', 'Expecting possible trouble', 'Tense, nervous feeling', 'Hesitant, on edge']","['introspective', 'situation', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
ashamed,"['After doing something wrong', 'Want to hide your face', ""Avoiding other people's eyes"", 'Embarrassed by your own actions', 'Feeling personal disgrace']","['introspective', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
assassinate,"['Deliberately kill', 'Important person targeted', 'Planned attack', 'Often political motive', 'Usually sudden violence']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Extremely surprised', 'Eyes wide', 'Mouth open', 'Sudden unexpected news', 'Momentarily speechless']","['taxonomic', 'entity', 'entity', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
atrocity,"['Extremely cruel act', 'Often against civilians', 'Causes horror and outrage', 'Common in war or genocide', 'Grave moral violation']","['entity', 'situation', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
avenge,"['Retaliate for a wrong', 'Punish the offender', 'In response to harm', 'Often for another person', 'Restore honor or justice']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
aversion,"['Strong dislike', 'Instinct to avoid', 'Turn away from', 'Often toward food, people, or activities', 'Emotional repulsion']","['introspective', 'introspective', 'situation', 'situation', 'taxonomic']","[0.2, 0.0, 0.4, 0.4]"
blessing,"['Something good received', 'Feels fortunate, undeserved', 'Often thanked for', 'Can be divine favor', 'Person, event, or gift valued', nan]","['introspective', 'introspective', 'introspective', 'situation', 'taxonomic', 'taxonomic']","[0.3333333333333333, 0.0, 0.16666666666666666, 0.5]"
bliss,"['Intense joy', 'Perfect contentment', 'Peaceful euphoria', 'Often brief, overwhelming feeling', 'Felt in ideal moments', nan]","['introspective', 'introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.3333333333333333, 0.16666666666666666, 0.5]"
brave,"['Faces danger', 'Acts despite fear', 'In risky situations', 'Stands firm under threat', 'Shows courage in action']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
calamity,"['Sudden severe misfortune', 'Large-scale harm or destruction', 'Affects many people', 'Caused by accident or nature', 'Worse than an ordinary problem']","['taxonomic', 'entity', 'entity', 'situation', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
callous,"['Emotionally unfeeling', ""Ignores others' pain"", 'Cold in cruelty', 'Hardened by repeated exposure', 'Insensitive, especially to suffering']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
carelessness,"['Not paying enough attention', 'Leads to avoidable mistakes', 'Neglecting caution or detail', 'Common during rushed actions', 'Can cause accidents or damage']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
charitable,"['Gives to those in need', 'Kind without expecting return', 'Generous with money or help', 'Often toward poor or suffering people', 'Judging others kindly, not harshly']","['situation', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
cheerful,"['Smiling often', 'Bright mood', 'Lighthearted behavior', 'During good news', 'Spreads positive energy']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
childlike,"['Innocent', 'Wonder-filled', 'Simple reactions', 'Playful manner', 'Like a young child']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
clever,"['Quick-thinking', 'Solves problems well', 'Uses wit', 'Finds smart shortcuts', 'Mentally inventive']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clueless,"['Unaware', ""Doesn't understand"", 'Misses obvious hints', ""Confused about what's happening"", 'Lacking information or insight']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
cocky,"['Too self-assured', 'Shows off confidence', 'Acts above others', 'Often after success', 'Slightly annoying attitude']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
coerce,"['Force someone', 'Against their will', 'Through threats', 'Pressure into action', 'Usually unwilling compliance']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
commitment,"['Promise to continue', 'Long-term obligation', 'Staying loyal despite difficulty', 'Often in relationships or work', 'Requires dedication over time']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
compassionate,"['Feels others’ pain', 'Wants to help', 'Gentle toward suffering', 'Kind in hard times', 'Understanding and caring']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
completion,"['Finishing point', 'All parts done', 'Nothing left unfinished', 'End of a task', 'State of being fully carried out']","['entity', 'entity', 'introspective', 'entity', 'taxonomic']","[0.2, 0.6, 0.0, 0.2]"
conceit,"['Excessive self-importance', 'Inflated opinion of oneself', 'Boastful attitude', 'Vanity beyond reason', 'Often shown by arrogance']","['entity', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
conspire,"['Secret planning', 'Usually by several people', 'To do something wrongful', 'Quietly coordinate together', 'Hidden scheme against someone']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
contempt,"['Looking down on someone', 'Sense of superiority', 'Treats as unworthy', 'Scornful expression', 'Cold disrespect']","['situation', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
courage,"['Facing danger', 'Despite fear', 'Moral or physical challenge', 'Standing firm', 'Risking harm willingly']","['situation', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
