word,properties,codes,frequencies
ability,"['talent', 'sports', 'intelligence', 'skill']","['other abstract concept', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['court', 'blame', 'evidence', 'police']","['association', 'internal state and emotion', 'association', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
achievement,"['trophy', 'graduation', 'hard work', 'success']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
activity,"['exercise', 'school', 'energy', 'outdoors']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['rehab', 'brain', 'withdrawal', 'relapse']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
admiration,"['idol', 'beauty', 'achievement', 'celebrity']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['competition', 'business', 'strategy', 'sports']","['social constellation', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['jungle', 'pirate', 'treasure', 'journey']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
advice,"['mentor', 'decision', 'guidance', 'expert']","['social constellation', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
agony,"['torture', 'scream', 'hospital', 'despair']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['contract', 'marriage', 'negotiation', 'law']","['other abstract concept', 'social constellation', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
amazement,"['magic', 'fireworks', 'wonderland', 'discovery']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
ambition,"['success', 'motivation', 'career', 'goals']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['soldiers', 'forest', 'surprise', 'danger']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['park', 'laughter', 'games', 'excitement']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fight', 'red', 'scream', 'destruction']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
