word,properties,codes,frequencies
ability,"['intelligence', 'athlete', 'talent', 'education']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['court', 'evidence', 'anger', 'defense']","['association', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
achievement,"['graduation', 'award', 'effort', 'pride']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
activity,"['sports', 'school', 'energy', 'outdoors']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['rehab', 'relapse', 'withdrawal', 'brain']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
admiration,"['museum', 'beauty', 'achievement', 'idol']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['sports', 'business', 'education', 'strategy']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
adventure,"['jungle', 'quest', 'danger', 'treasure']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
advice,"['mentor', 'books', 'guidance', 'trust']","['social constellation', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
agony,"['childbirth', 'torture', 'injury', 'scream']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['contract', 'lawyer', 'meeting', 'handshake']","['other abstract concept', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
amazement,"['fireworks', 'discovery', 'magic', 'wonderland']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambition,"['success', 'leadership', 'motivation', 'goals']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
ambush,"['military', 'surprise', 'forest', 'trap']","['military, surprise, forest, trap', 'association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.2, 0.2, 0.0, 0.4]"
amusement,"['park', 'games', 'laughter', 'tickets']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['face', 'scream', 'traffic', 'violence']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['test', 'hospital', 'crowd', 'insomnia']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
apology,"['mistake', 'sincere', 'regret', 'forgiveness']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['fashion', 'actor', 'beauty', 'disguise']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
appetite,"['hunger', 'stomach', 'food', 'meal']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
application,"['job', 'computer', 'form', 'university']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
