word,properties,codes,frequencies
ability,"['practice', 'limits', 'potential', 'confidence']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
accusation,"['courtroom', 'guilt', 'finger-pointing', 'defense']","['association', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['medal', 'effort', 'milestone', 'celebration']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
activity,"['exhaustion', 'playground', 'schedule', 'progress']","['internal state and emotion', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
addiction,"['withdrawal', 'dopamine', 'relapse', 'isolation']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.5, 0.25, 0.0]"
admiration,"['trophy', 'hero', 'applause', 'inspiration']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['head start', 'competition', 'leverage', 'exploit']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['compass', 'unknown', 'risk', 'discovery']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
advice,"['listening', 'reluctant', 'consequences', 'trusted person']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
agony,"['writhing', 'defeat', 'silence', 'hours']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'compromise', 'nod']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
amazement,"['wide eyes', 'speechless', 'discovery', 'wonder']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
ambition,"['ladder', 'sleepless nights', 'competition', 'sacrifice']","['association', 'internal state and emotion', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
ambush,"['dark alley', 'predator', 'trap', 'heart attack']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['roller coaster', 'laughter', 'distraction', 'carnival']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['red', 'fist', 'volcano', 'storm']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['racing heart', 'blank mind', 'fidgeting', 'insomnia']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
apology,"['mistake', 'forgiveness', 'awkward silence', 'repair']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
appearance,"['mirror', 'judgment', 'clothing', 'deceptive']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
appetite,"['stomach growling', 'delicious food', 'morning hunger', 'eating quickly']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
application,"['submit', 'interview', 'waiting', 'rejected']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
aptitude,"['test scores', 'natural talent', 'career choice', 'practice improvement']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
argument,"['raised voices', 'compromise', 'couple', 'fallacy']","['sensorimotor feature', 'social constellation', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.5, 0.25]"
art,"['canvas', 'museum', 'creativity', 'emotion']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
aspect,"['angle', 'telescope', 'contract', 'wrinkle']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['conspiracy', 'history', 'target', 'silence']","['social constellation', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
assumption,"['quicksand', 'detective', 'shaky foundation', 'leap']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
astonishment,"['mouth open', 'frozen moment', 'eyes wide', 'reality shift']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
attack,"['tiger', 'sudden', 'heart', 'defend']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
attention,"['spotlight', 'exam', 'fidgeting', 'applause']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['magnet', 'gravity', 'amusement park', 'chemistry']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
beauty,"['mirror', 'garden', 'effort', 'subjective']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
being,"['breathing', 'existence', 'present moment', 'consciousness']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['knife in the back', 'broken trust', '""friend\'s lie""', 'cold silence']","['association', 'internal state and emotion', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
blackmail,"['envelope', 'threat', 'secret', 'money']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'scrolling', 'sigh', 'grey']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
boycott,"['strike', 'apartheid', 'consumer power', 'grape fields']","['social constellation', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
bravery,"['fire', 'soldier', 'trembling', 'sacrifice']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
career,"['ladder', 'resume', 'promotion', 'burnout']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['tightrope', 'eggshells', 'inspection', 'insurance']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
catastrophe,"['earthquake', 'sirens', 'debris', 'helplessness']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
caution,"['yellow tape', 'slippery floor', 'hesitation', 'accident']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
challenge,"['mountain', 'perseverance', 'failure', 'growth']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
chaos,"['storm', 'scattered papers', 'lost keys', 'screaming']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
character,"['moral choice', '""hero\'s journey""', 'fingerprint', 'acting role']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
charm,"['spell', 'bracelet', 'smile', 'enchant']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
comfort,"['blanket', 'sigh', 'couch', 'warmth']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
commitment,"['ring', 'long-term', 'sacrifice', 'trust']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
comparison,"['scales', 'rivalry', 'before-after', 'measurement']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
compassion,"['suffering', 'embrace', 'tears', 'healing']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
competence,"['certification', 'surgeon', 'confidence', 'mastery']","['other abstract concept', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
compromise,"['negotiation table', 'half satisfaction', 'bridge between enemies', 'broken promise']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
compulsion,"['nail-biting', 'stuck', 'confession', 'repetition']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
confession,"['priest', 'guilt', 'secret', 'tears']","['social constellation', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
conflict,"['broken trust', 'escalation', 'compromise', 'battlefield']","['social constellation', 'other abstract concept', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
consideration,"['weighing options', 'pausing before speaking', 'elderly neighbor', 'fairness in decisions']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
consolation,"['tears', 'hospital', 'warm voice', 'after loss']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
contempt,"['sneer', 'dismissal', 'superiority', 'poison']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
convention,"['delegates', 'formal dress', 'hotel ballroom', 'strict rules']","['social constellation', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
cooperation,"['puzzle', 'handshake', 'rowing', 'harvest']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
courage,"['soldier', 'trembling', 'fire', 'choice']","['social constellation', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
creativity,"['blank canvas', 'breakthrough moment', 'messy studio', 'unexpected connection']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
crime,"['prison', 'detective', 'victim', 'punishment']","['association', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
criticism,"['feedback', 'improvement', 'defensive', 'harsh']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
cruelty,"['whip', 'silence', 'helpless', 'scar']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
culture,"['tradition', 'museum', 'language', 'identity']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
curiosity,"['cat', 'question mark', 'exploration', 'child']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
custom,"['tailored suit', 'wedding traditions', 'handmade craftsmanship', 'heritage passed down']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
danger,"['warning', 'cliff', 'racing heart', 'trap']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
death,"['silence', 'clock', 'grief', 'ending']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
decision,"['crossroads', 'regret', 'consequences', 'deadline']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
demand,"['queue', 'negotiation', 'scarcity', 'exhaustion']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
desire,"['flame', 'forbidden', 'ache', 'pursuit']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
desperation,"['drowning', 'midnight', 'trembling hands', 'last choice']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
destruction,"['rubble', 'fire', 'irreversible', 'aftermath']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
detection,"['radar', 'criminals', 'hidden', 'alert']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
dictatorship,"['propaganda', 'secret police', 'limited elections', 'exile']","['association', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
difference,"['bridge', 'conflict', 'measurement', 'uniqueness']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
