word,properties,codes,frequencies
ability,"['challenge', 'practice', 'confidence', 'unlock']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
accusation,"['courtroom', 'denial', 'guilt', 'betrayal']","['association', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
achievement,"['medal', 'struggle', 'pride', 'finish line']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
activity,"['sweat', 'schedule', 'energy', 'playground']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['withdrawal', 'dopamine', 'chains', 'relapse']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
admiration,"['trophy', 'hero', 'applause', 'inspire']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['competition', 'leverage', 'first move', 'gain']","['social constellation', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['mountain', 'danger', 'discovery', 'heart-pounding']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
advice,"['asking', 'reluctant', 'unsolicited', 'consequences']","['social constellation', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.5, 0.25]"
agony,"['twisted', 'scream', 'helpless', 'writhing']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
agreement,"['handshake', 'contract', 'compromise', 'nod']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
amazement,"['wide eyes', 'silence', 'discovery', 'gasping']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['climb', 'sleepless', 'trophy', 'sacrifice']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
ambush,"['jungle', 'trap', 'surprise', 'soldiers']","['association', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['roller coaster', 'laughter', 'arcade', 'escape']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
anger,"['flushed face', 'slammed door', 'clenched fist', 'regret']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['racing heart', 'blank mind', 'avoidance', 'sleepless nights']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
apology,"['mistake', 'forgiveness', 'sincere', 'repair']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['mirror', 'judgment', 'disguise', 'first impression']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
appetite,"['growling stomach', 'pizza', 'late night', 'satisfaction']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
application,"['form', 'phone', 'job interview', 'rejection letter']","['other abstract concept', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
aptitude,"['test', 'musician', 'natural talent', 'improvement']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
argument,"['raised voices', 'kitchen table', 'winning', 'bitter silence']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
art,"['museum', 'creativity', 'canvas', 'emotion']","['association', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
aspect,"['angle', 'examine', 'difficult', 'perspective']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
assassination,"['history', 'conspiracy', 'darkness', 'power']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
assumption,"['quicksand', 'detective', 'shaky ladder', 'inheritance']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
astonishment,"['wide eyes', 'silence', 'jaw drop', 'unexpected news']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['tiger', 'sudden', 'defense', 'heart']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
attention,"['spotlight', 'fidget', 'grades', 'spotlight']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
attraction,"['magnet', 'gravity', 'theme park', 'chemistry']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
beauty,"['mirror', 'garden', 'time', 'pain']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
being,"['breath', 'existence', 'consciousness', 'presence']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
betrayal,"['knife in the back', 'trust broken', 'alone', 'bitter resentment']","['association', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
blackmail,"['envelope', 'secret', 'threat', 'money']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'yawn', 'scrolling', 'homework']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
boycott,"['protest', 'grapes', 'economic pressure', 'silence']","['social constellation', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
bravery,"['fire', 'soldier', 'trembling', 'choice']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
